"k" "s" "DF"
0.295 0.02 3.12429834578417e-12
0.2975 0.02 2.70473965215941e-12
0.3 0.02 2.34102045159372e-12
0.3025 0.02 2.0257358068834e-12
0.305 0.02 1.75246473147486e-12
0.3075 0.02 1.51563848212668e-12
0.31 0.02 1.31042668927172e-12
0.3125 0.02 1.13263887361858e-12
0.315 0.02 9.78639239782488e-13
0.3175 0.02 8.45272931492153e-13
0.32 0.02 7.29802185126102e-13
0.3225 0.02 6.29851034947806e-13
0.325 0.02 5.43357409525072e-13
0.3275 0.02 4.68531618791968e-13
0.33 0.02 4.03820368766513e-13
0.3325 0.02 3.47875559268071e-13
0.335 0.02 2.99527221810483e-13
0.3375 0.02 2.57760042521424e-13
0.34 0.02 2.21692990454279e-13
0.3425 0.02 1.90561636731838e-13
0.345 0.02 1.63702806059079e-13
0.3475 0.02 1.40541250524664e-13
0.35 0.02 1.20578077358158e-13
0.3525 0.02 1.03380698345909e-13
0.355 0.02 8.85740997304447e-14
0.3575 0.02 7.58332583059137e-14
0.36 0.02 6.4876552662692e-14
0.3625 0.02 5.54600386308722e-14
0.365 0.02 4.73724753568585e-14
0.3675 0.02 4.0431003492917e-14
0.37 0.02 3.44773900053055e-14
0.3725 0.02 2.93747653886031e-14
0.375 0.02 2.50047888492838e-14
0.3775 0.02 2.1265185494477e-14
0.38 0.02 1.8067606908901e-14
0.3825 0.02 1.53357728755858e-14
0.385 0.02 1.30038575256719e-14
0.3875 0.02 1.1015088002123e-14
0.39 0.02 9.32052788947987e-15
0.3925 0.02 7.87802128114521e-15
0.395 0.02 6.65127650007383e-15
0.3975 0.02 5.60907122122107e-15
0.4 0.02 4.72456311926177e-15
0.4025 0.02 3.97469223013084e-15
0.405 0.02 3.33966301076052e-15
0.4075 0.02 2.80249564342008e-15
0.41 0.02 2.34863748996329e-15
0.4125 0.02 1.96562678372944e-15
0.415 0.02 1.64280167581178e-15
0.4175 0.02 1.3710486480221e-15
0.42 0.02 1.14258508443417e-15
0.4225 0.02 9.50771472028599e-16
0.425 0.02 7.89949291762936e-16
0.4275 0.02 6.55301175749328e-16
0.43 0.02 5.4273035403727e-16
0.4325 0.02 4.48756804367134e-16
0.435 0.02 3.70427857679139e-16
0.4375 0.02 3.05241307628818e-16
0.44 0.02 2.51079329550609e-16
0.4425 0.02 2.06151738153142e-16
0.445 0.02 1.68947308019193e-16
0.4475 0.02 1.3819205046053e-16
0.45 0.02 1.12813487699029e-16
0.4525 0.02 9.19100935521919e-17
0.455 0.02 7.47251812642816e-17
0.4575 0.02 6.06246160014892e-17
0.46 0.02 4.9077813699232e-17
0.4625 0.02 3.96415610510624e-17
0.465 0.02 3.19462548898647e-17
0.4675 0.02 2.56842142786269e-17
0.47 0.02 2.05997663868213e-17
0.4725 0.02 1.64808486260623e-17
0.475 0.02 1.31519053815327e-17
0.4775 0.02 1.04678887239037e-17
0.48 0.02 8.30919934823262e-18
0.4825 0.02 6.57742720911453e-18
0.485 0.02 5.1917713827146e-18
0.4875 0.02 4.08603600216776e-18
0.49 0.02 3.20611404591388e-18
0.4925 0.02 2.50788362467852e-18
0.495 0.02 1.95545248724313e-18
0.4975 0.02 1.51969598742849e-18
0.5 0.02 1.1770419333821e-18
0.0025 0.025 1.62701154584136e-06
0.005 0.025 1.60674719353899e-06
0.0075 0.025 1.58682850503057e-06
0.01 0.025 1.56717140106092e-06
0.0125 0.025 1.54762035277496e-06
0.015 0.025 1.52788823979244e-06
0.0175 0.025 1.50746069608872e-06
0.02 0.025 1.48547714415052e-06
0.0225 0.025 1.46067187554298e-06
0.025 0.025 1.43156683373689e-06
0.0275 0.025 1.39704889260396e-06
0.03 0.025 1.35699516552379e-06
0.0325 0.025 1.31229316593803e-06
0.035 0.025 1.2642523711021e-06
0.0375 0.025 1.21405201453387e-06
0.04 0.025 1.16255247142768e-06
0.0425 0.025 1.1103395037583e-06
0.045 0.025 1.0578218607453e-06
0.0475 0.025 1.00530801311522e-06
0.05 0.025 9.53052353574134e-07
0.0525 0.025 9.01279410616829e-07
0.055 0.025 8.5019512658762e-07
0.0575 0.025 7.999912412679e-07
0.06 0.025 7.50846266161191e-07
0.0625 0.025 7.02924932591691e-07
0.065 0.025 6.56377093396569e-07
0.0675 0.025 6.11336571592465e-07
0.07 0.025 5.67920193205018e-07
0.0725 0.025 5.26227108001235e-07
0.075 0.025 4.86338432745858e-07
0.0775 0.025 4.48317215896335e-07
0.08 0.025 4.1220870422743e-07
0.0825 0.025 3.78040882405723e-07
0.085 0.025 3.4582525176356e-07
0.0875 0.025 3.1555781230737e-07
0.09 0.025 2.87220211270738e-07
0.0925 0.025 2.60781021769966e-07
0.095 0.025 2.36197116083242e-07
0.0975 0.025 2.13415099622972e-07
0.1 0.025 1.92372773721556e-07
0.1025 0.025 1.73000597837531e-07
0.105 0.025 1.552231246442e-07
0.1075 0.025 1.38960384612205e-07
0.11 0.025 1.24129200059929e-07
0.1125 0.025 1.10644412135891e-07
0.115 0.025 9.84200077259523e-08
0.1175 0.025 8.73701367599625e-08
0.12 0.025 7.74100137446244e-08
0.1225 0.025 6.84567004989367e-08
0.125 0.025 6.04297699515473e-08
0.1275 0.025 5.325185342506e-08
0.13 0.025 4.68490760433724e-08
0.1325 0.025 4.11513867312137e-08
0.135 0.025 3.60927907209227e-08
0.1375 0.025 3.16114935442615e-08
0.14 0.025 2.76499661828262e-08
0.1425 0.025 2.41549414055536e-08
0.145 0.025 2.10773513705217e-08
0.1475 0.025 1.83722163512002e-08
0.15 0.025 1.59984940087509e-08
0.1525 0.025 1.39188980176602e-08
0.155 0.025 1.2099694107139e-08
0.1575 0.025 1.05104807484828e-08
0.16 0.025 9.12396083823165e-09
0.1625 0.025 7.9157098333395e-09
0.165 0.025 6.86394491701022e-09
0.1675 0.025 5.9492989361081e-09
0.17 0.025 5.15460207122857e-09
0.1725 0.025 4.46467349130172e-09
0.175 0.025 3.86612461383723e-09
0.1775 0.025 3.34717504310441e-09
0.18 0.025 2.8974817916643e-09
0.1825 0.025 2.50798200280385e-09
0.185 0.025 2.17074907755819e-09
0.1875 0.025 1.87886186362685e-09
0.19 0.025 1.62628637720449e-09
0.1925 0.025 1.40776939476185e-09
0.195 0.025 1.21874316233847e-09
0.1975 0.025 1.0552404174645e-09
0.2 0.025 9.13818896449031e-10
0.2025 0.025 7.91494501164688e-10
0.205 0.025 6.85682319064308e-10
0.2075 0.025 5.9414472319394e-10
0.21 0.025 5.1494582137076e-10
0.2125 0.025 4.46411572142593e-10
0.215 0.025 3.87094936943396e-10
0.2175 0.025 3.3574549088894e-10
0.22 0.025 2.9128296729819e-10
0.2225 0.025 2.52774262082681e-10
0.225 0.025 2.19413472770104e-10
0.2275 0.025 1.90504592559804e-10
0.23 0.025 1.65446522113948e-10
0.2325 0.025 1.43720100613453e-10
0.235 0.025 1.24876892930493e-10
0.2375 0.025 1.08529501667586e-10
0.24 0.025 9.43432014332943e-11
0.2425 0.025 8.20287182598449e-11
0.245 0.025 7.13359997385e-11
0.2475 0.025 6.20488414898137e-11
0.25 0.025 5.39802532350689e-11
0.2525 0.025 4.69684632258546e-11
0.255 0.025 4.08734733449498e-11
0.2575 0.025 3.55740890239537e-11
0.26 0.025 3.0965358427075e-11
0.2625 0.025 2.69563643052071e-11
0.265 0.025 2.3468319693212e-11
0.2675 0.025 2.04329253522934e-11
0.27 0.025 1.77909526801983e-11
0.2725 0.025 1.54910208410949e-11
0.275 0.025 1.34885412078407e-11
0.2775 0.025 1.17448059528705e-11
0.28 0.025 1.02262008499144e-11
0.2825 0.025 8.90352512718636e-12
0.285 0.025 7.75140360433964e-12
0.2875 0.025 6.74777840351766e-12
0.29 0.025 5.87346929514544e-12
0.2925 0.025 5.11179326167461e-12
0.295 0.025 4.4482351717553e-12
0.2975 0.025 3.87016258305866e-12
0.3 0.025 3.36657865996831e-12
0.3025 0.025 2.92790802469263e-12
0.305 0.025 2.54581107612856e-12
0.3075 0.025 2.21302292644677e-12
0.31 0.025 1.92321363495762e-12
0.3125 0.025 1.67086687450583e-12
0.315 0.025 1.45117455782328e-12
0.3175 0.025 1.25994528891189e-12
0.32 0.025 1.09352479529353e-12
0.3225 0.025 9.48726747450387e-13
0.325 0.025 8.22772587647949e-13
0.3275 0.025 7.13239176433523e-13
0.33 0.025 6.1801322560805e-13
0.3325 0.025 5.352516249566e-13
0.335 0.025 4.63346889560861e-13
0.3375 0.025 4.00897057746068e-13
0.34 0.025 3.46679458899387e-13
0.3425 0.025 2.99627847481519e-13
0.345 0.025 2.5881246621188e-13
0.3475 0.025 2.23422659074597e-13
0.35 0.025 1.92751704708158e-13
0.3525 0.025 1.66183583962596e-13
0.355 0.025 1.43181432854822e-13
0.3575 0.025 1.2327746460866e-13
0.36 0.025 1.06064172610897e-13
0.3625 0.025 9.11866505323071e-14
0.365 0.025 7.83358870554867e-14
0.3675 0.025 6.72429110551272e-14
0.37 0.025 5.76736790639872e-14
0.3725 0.025 4.94246107536669e-14
0.375 0.025 4.23186902417948e-14
0.3775 0.025 3.62020615476798e-14
0.38 0.025 3.09410556654276e-14
0.3825 0.025 2.64195946868254e-14
0.385 0.025 2.25369253423032e-14
0.3875 0.025 1.92056403714793e-14
0.39 0.025 1.63499514024871e-14
0.3925 0.025 1.39041816123868e-14
0.395 0.025 1.18114504475297e-14
0.3975 0.025 1.00225261786335e-14
0.4 0.025 8.49482511689019e-15
0.4025 0.025 7.19153898174855e-15
0.405 0.025 6.08087423807666e-15
0.4075 0.025 5.13538925339024e-15
0.41 0.025 4.33141690242332e-15
0.4125 0.025 3.64856179920444e-15
0.415 0.025 3.06926269446253e-15
0.4175 0.025 2.57841176344272e-15
0.42 0.025 2.16302354760235e-15
0.4225 0.025 1.81194722204831e-15
0.425 0.025 1.51561665531841e-15
0.4275 0.025 1.26583342353747e-15
0.43 0.025 1.05557854954685e-15
0.4325 0.025 8.78849270205976e-16
0.435 0.025 7.30517601217562e-16
0.4375 0.025 6.06207876812385e-16
0.44 0.025 5.02190798721556e-16
0.4425 0.025 4.15291841392802e-16
0.445 0.025 3.42812133922989e-16
0.4475 0.025 2.82460178528245e-16
0.45 0.025 2.32292974798854e-16
0.4525 0.025 1.90665302204573e-16
0.455 0.025 1.56186073573921e-16
0.4575 0.025 1.27680812418397e-16
0.46 0.025 1.04159429499817e-16
0.4625 0.025 8.47885811327097e-17
0.465 0.025 6.88679852863218e-17
0.4675 0.025 5.58101532797094e-17
0.47 0.025 4.51230662201411e-17
0.4725 0.025 3.63953876071679e-17
0.475 0.025 2.92838578433588e-17
0.4775 0.025 2.35025637483055e-17
0.48 0.025 1.88138174344326e-17
0.4825 0.025 1.50204148330793e-17
0.485 0.025 1.19590754258078e-17
0.4875 0.025 9.49489192473849e-18
0.49 0.025 7.51664227077794e-18
0.4925 0.025 5.93283683037413e-18
0.495 0.025 4.66839146479847e-18
0.4975 0.025 3.66183256704465e-18
0.5 0.025 2.86295351347997e-18
0.0025 0.03 1.62696148777966e-06
0.005 0.03 1.60676460394889e-06
0.0075 0.03 1.58704063508182e-06
0.01 0.03 1.56770115209288e-06
0.0125 0.03 1.54858490749084e-06
0.015 0.03 1.52939642379033e-06
0.0175 0.03 1.50960820086806e-06
0.02 0.03 1.48833872504693e-06
0.0225 0.03 1.46429089678532e-06
0.025 0.03 1.43594644550814e-06
0.0275 0.03 1.40215389405475e-06
0.03 0.03 1.36277011413815e-06
0.0325 0.03 1.31868708990107e-06
0.035 0.03 1.27123325105523e-06
0.0375 0.03 1.22160641844377e-06
0.04 0.03 1.17067764515409e-06
0.0425 0.03 1.11903515269353e-06
0.045 0.03 1.06708437409766e-06
0.0475 0.03 1.01512716327459e-06
0.05 0.03 9.63409760560733e-07
0.0525 0.03 9.12148120998922e-07
0.055 0.03 8.61539868607917e-07
0.0575 0.03 8.11769089088288e-07
0.06 0.03 7.63007553658207e-07
0.0625 0.03 7.15414318525234e-07
0.065 0.03 6.69134713485692e-07
0.0675 0.03 6.24299231458457e-07
0.07 0.03 5.81022566540402e-07
0.0725 0.03 5.39402910691234e-07
0.075 0.03 4.99521548131466e-07
0.0775 0.03 4.61442750018674e-07
0.08 0.03 4.2521395326513e-07
0.0825 0.03 3.90866197843883e-07
0.085 0.03 3.58414792187379e-07
0.0875 0.03 3.27860174084279e-07
0.09 0.03 2.99188933718481e-07
0.0925 0.03 2.72374965632785e-07
0.095 0.03 2.47380717177946e-07
0.0975 0.03 2.24158502299148e-07
0.1 0.03 2.02651851242676e-07
0.1025 0.03 1.8279686888166e-07
0.105 0.03 1.64523576808815e-07
0.1075 0.03 1.47757217066268e-07
0.11 0.03 1.32419498312827e-07
0.1125 0.03 1.18429768296413e-07
0.115 0.03 1.05706099628072e-07
0.1175 0.03 9.4166278970533e-08
0.12 0.03 8.37286927853824e-08
0.1225 0.03 7.43131056630783e-08
0.125 0.03 6.58413299298752e-08
0.1275 0.03 5.82377876366915e-08
0.13 0.03 5.14299681495344e-08
0.1325 0.03 4.53487863533093e-08
0.135 0.03 3.99288479369947e-08
0.1375 0.03 3.5108629346258e-08
0.14 0.03 3.08305807784618e-08
0.1425 0.03 2.70411610728607e-08
0.145 0.03 2.36908135418445e-08
0.1475 0.03 2.07338917297998e-08
0.15 0.03 1.81285438109461e-08
0.1525 0.03 1.58365638853489e-08
0.155 0.03 1.38232178425253e-08
0.1575 0.03 1.2057050773058e-08
0.16 0.03 1.05096821562667e-08
0.1625 0.03 9.15559426874813e-09
0.165 0.03 7.97191847272999e-09
0.1675 0.03 6.9382232782398e-09
0.17 0.03 6.03630734787934e-09
0.1725 0.03 5.24999994154542e-09
0.175 0.03 4.56497069038925e-09
0.1775 0.03 3.96855005026486e-09
0.18 0.03 3.44956131710012e-09
0.1825 0.03 2.99816468933048e-09
0.185 0.03 2.60571353288142e-09
0.1875 0.03 2.26462273757196e-09
0.19 0.03 1.96824884454641e-09
0.1925 0.03 1.71078146604675e-09
0.195 0.03 1.48714540488022e-09
0.1975 0.03 1.29291280472366e-09
0.2 0.03 1.12422461762347e-09
0.2025 0.03 9.77720655846568e-10
0.205 0.03 8.5047749631724e-10
0.2075 0.03 7.39953522563373e-10
0.21 0.03 6.43940417351879e-10
0.2125 0.03 5.60520455604989e-10
0.215 0.03 4.88028988926811e-10
0.2175 0.03 4.25021557839231e-10
0.22 0.03 3.70245113815259e-10
0.2225 0.03 3.22612879007321e-10
0.225 0.03 2.81182416154879e-10
0.2275 0.03 2.45136523771841e-10
0.23 0.03 2.13766611855571e-10
0.2325 0.03 1.86458250716321e-10
0.235 0.03 1.62678619939973e-10
0.2375 0.03 1.41965615929345e-10
0.24 0.03 1.23918404965365e-10
0.2425 0.03 1.0818923439971e-10
0.245 0.03 9.44763375845213e-11
0.2475 0.03 8.25177886431099e-11
0.25 0.03 7.20861813790556e-11
0.2525 0.03 6.29840227083939e-11
0.255 0.03 5.50397451772513e-11
0.2575 0.03 4.81042555847731e-11
0.26 0.03 4.20479476489573e-11
0.2625 0.03 3.67581161990493e-11
0.265 0.03 3.21367187083649e-11
0.2675 0.03 2.8098437237136e-11
0.27 0.03 2.45690001653788e-11
0.2725 0.03 2.14837285762111e-11
0.275 0.03 1.87862769041831e-11
0.2775 0.03 1.64275415830173e-11
0.28 0.03 1.43647149940808e-11
0.2825 0.03 1.25604651029803e-11
0.285 0.03 1.09822238399003e-11
0.2875 0.03 9.60156958518751e-12
0.29 0.03 8.39369111351762e-12
0.2925 0.03 7.33692207005652e-12
0.295 0.03 6.41233653701701e-12
0.2975 0.03 5.60339753084924e-12
0.3 0.03 4.89565137670956e-12
0.3025 0.03 4.27646186175732e-12
0.305 0.03 3.73477889303338e-12
0.3075 0.03 3.26093709713035e-12
0.31 0.03 2.84648041304285e-12
0.3125 0.03 2.48400925991736e-12
0.315 0.03 2.16704731941063e-12
0.3175 0.03 1.88992536801375e-12
0.32 0.03 1.64767993655948e-12
0.3225 0.03 1.43596486962174e-12
0.325 0.03 1.25097411300708e-12
0.3275 0.03 1.08937427852479e-12
0.33 0.03 9.48245726430499e-13
0.3325 0.03 8.25031071458652e-13
0.335 0.03 7.17490161685535e-13
0.3375 0.03 6.23660703639829e-13
0.34 0.03 5.41823814698731e-13
0.3425 0.03 4.70473877128235e-13
0.345 0.03 4.0829214908108e-13
0.3475 0.03 3.54123658125521e-13
0.35 0.03 3.06956963888545e-13
0.3525 0.03 2.65906429394728e-13
0.355 0.03 2.30196686746426e-13
0.3575 0.03 1.99149022846073e-13
0.36 0.03 1.72169445707061e-13
0.3625 0.03 1.48738222231184e-13
0.365 0.03 1.2840070474113e-13
0.3675 0.03 1.10759286567587e-13
0.37 0.03 9.54663470470797e-14
0.3725 0.03 8.22180637768146e-14
0.375 0.03 7.07489852323438e-14
0.3775 0.03 6.08272701726876e-14
0.38 0.03 5.22505118885951e-14
0.3825 0.03 4.48420755103447e-14
0.385 0.03 3.84478854725044e-14
0.3875 0.03 3.29336079981386e-14
0.39 0.03 2.81821802576245e-14
0.3925 0.03 2.40916438014613e-14
0.395 0.03 2.05732450703792e-14
0.3975 0.03 1.75497703434546e-14
0.4 0.03 1.49540864778862e-14
0.4025 0.03 1.27278622934635e-14
0.405 0.03 1.08204485228398e-14
0.4075 0.03 9.18789693939513e-15
0.41 0.03 7.79210163501018e-15
0.4125 0.03 6.60004749156738e-15
0.415 0.03 5.5831527082559e-15
0.4175 0.03 4.7166938433372e-15
0.42 0.03 3.97930323111185e-15
0.4225 0.03 3.35252986650637e-15
0.425 0.03 2.82045593184953e-15
0.4275 0.03 2.36936209136984e-15
0.43 0.03 1.98743551475768e-15
0.4325 0.03 1.66451532583414e-15
0.435 0.03 1.39187081827367e-15
0.4375 0.03 1.16200834821004e-15
0.44 0.03 9.68503312871934e-16
0.4425 0.03 8.05854063450253e-16
0.445 0.03 6.69354986461119e-16
0.4475 0.03 5.54986327334331e-16
0.45 0.03 4.59318628430414e-16
0.4525 0.03 3.79429916107374e-16
0.455 0.03 3.1283400214735e-16
0.4575 0.03 2.57418467622406e-16
0.46 0.03 2.11391075477448e-16
0.4625 0.03 1.73233514680844e-16
0.465 0.03 1.41661516332355e-16
0.4675 0.03 1.15590502901412e-16
0.47 0.03 9.41060378078844e-17
0.4725 0.03 7.64384356164358e-17
0.475 0.03 6.19409747529209e-17
0.4775 0.03 5.00712262370713e-17
0.48 0.03 4.03750746685229e-17
0.4825 0.03 3.24730626656998e-17
0.485 0.03 2.60487380784747e-17
0.4875 0.03 2.08387254003608e-17
0.49 0.03 1.66242796231266e-17
0.4925 0.03 1.32241129473235e-17
0.495 0.03 1.04883128514342e-17
0.4975 0.03 8.2931945283654e-18
0.5 0.03 6.5369520593855e-18
0.0025 0.035 1.6269019128635e-06
0.005 0.035 1.60678552672897e-06
0.0075 0.035 1.58729383945079e-06
0.01 0.035 1.56833352512445e-06
0.0125 0.035 1.54973703365779e-06
0.015 0.035 1.53119980365782e-06
0.0175 0.035 1.51218011854189e-06
0.02 0.035 1.4917737136007e-06
0.0225 0.035 1.46864903279871e-06
0.025 0.035 1.44124292675117e-06
0.0275 0.035 1.40835977852947e-06
0.03 0.035 1.36983082910247e-06
0.0325 0.035 1.32654895783392e-06
0.035 0.035 1.27985980951469e-06
0.0375 0.035 1.23097895122257e-06
0.04 0.035 1.18078737074856e-06
0.0425 0.035 1.12987480482454e-06
0.045 0.035 1.07864223136914e-06
0.0475 0.035 1.02738365500007e-06
0.05 0.035 9.76335938394269e-07
0.0525 0.035 9.25705320798906e-07
0.055 0.035 8.75680099731045e-07
0.0575 0.035 8.26435865270445e-07
0.06 0.035 7.78136992457166e-07
0.0625 0.035 7.30936401471799e-07
0.065 0.035 6.84974635323221e-07
0.0675 0.035 6.40378786961233e-07
0.07 0.035 5.97261534973062e-07
0.0725 0.035 5.55720405214064e-07
0.075 0.035 5.15837302623107e-07
0.0775 0.035 4.77678320042201e-07
0.08 0.035 4.41293811818331e-07
0.0825 0.035 4.06718710360841e-07
0.085 0.035 3.73973059075823e-07
0.0875 0.035 3.43062732881626e-07
0.09 0.035 3.13980316673122e-07
0.0925 0.035 2.86706112091646e-07
0.095 0.035 2.61209243507414e-07
0.0975 0.035 2.37448835109689e-07
0.1 0.035 2.15375232363761e-07
0.1025 0.035 1.94931242792399e-07
0.105 0.035 1.76053373035752e-07
0.1075 0.035 1.58673041394519e-07
0.11 0.035 1.42717747517306e-07
0.1125 0.035 1.28112183499439e-07
0.115 0.035 1.14779273354705e-07
0.1175 0.035 1.02641130542793e-07
0.12 0.035 9.16199259197267e-08
0.1225 0.035 8.16386610683646e-08
0.125 0.035 7.26218444063837e-08
0.1275 0.035 6.44960697134409e-08
0.13 0.035 5.71904987295565e-08
0.1325 0.035 5.06372512242469e-08
0.135 0.035 4.47717074021225e-08
0.1375 0.035 3.95327286870849e-08
0.14 0.035 3.48628038150844e-08
0.1425 0.035 3.07081277744842e-08
0.145 0.035 2.70186214809132e-08
0.1475 0.035 2.37479001839779e-08
0.15 0.035 2.08531985046841e-08
0.1525 0.035 1.82952597265507e-08
0.155 0.035 1.60381965432416e-08
0.1575 0.035 1.40493299344273e-08
0.16 0.035 1.22990122314811e-08
0.1625 0.035 1.0760439775414e-08
0.165 0.035 9.40945988796913e-09
0.1675 0.035 8.2243761961614e-09
0.17 0.035 7.18575569010169e-09
0.1725 0.035 6.27624026892161e-09
0.175 0.035 5.48036495141118e-09
0.1775 0.035 4.78438440429549e-09
0.18 0.035 4.17610897641933e-09
0.1825 0.035 3.64475102310213e-09
0.185 0.035 3.18078196092954e-09
0.1875 0.035 2.77580020675935e-09
0.19 0.035 2.42240992189873e-09
0.1925 0.035 2.11411029848483e-09
0.195 0.035 1.84519498476247e-09
0.1975 0.035 1.61066114365928e-09
0.2 0.035 1.40612756930029e-09
0.2025 0.035 1.22776124359639e-09
0.205 0.035 1.07221169485675e-09
0.2075 0.035 9.36552518050752e-10
0.21 0.035 8.18229427903831e-10
0.2125 0.035 7.15014238017626e-10
0.215 0.035 6.24964188717691e-10
0.2175 0.035 5.46386080903448e-10
0.22 0.035 4.77804710804167e-10
0.2225 0.035 4.17935139627994e-10
0.225 0.035 3.65658371379363e-10
0.2275 0.035 3.20000050663978e-10
0.23 0.035 2.80111829404315e-10
0.2325 0.035 2.45255086572413e-10
0.235 0.035 2.14786717992456e-10
0.2375 0.035 1.88146743799315e-10
0.24 0.035 1.64847509187245e-10
0.2425 0.035 1.44464279653858e-10
0.245 0.035 1.26627055104107e-10
0.2475 0.035 1.11013448036371e-10
0.25 0.035 9.73424897226241e-11
0.2525 0.035 8.53692449686849e-11
0.255 0.035 7.48801308593586e-11
0.2575 0.035 6.56888480180447e-11
0.26 0.035 5.76328444995732e-11
0.2625 0.035 5.05702426410931e-11
0.265 0.035 4.43771681628842e-11
0.2675 0.035 3.89454286724515e-11
0.27 0.035 3.41804956053131e-11
0.2725 0.035 2.99997496469354e-11
0.275 0.035 2.63309549247631e-11
0.2775 0.035 2.31109318293804e-11
0.28 0.035 2.02844023016778e-11
0.2825 0.035 1.78029848824223e-11
0.285 0.035 1.56243198265746e-11
0.2875 0.035 1.37113071951284e-11
0.29 0.035 1.20314431026713e-11
0.2925 0.035 1.05562412641461e-11
0.295 0.035 9.2607286885042e-12
0.2975 0.035 8.12300584433134e-12
0.3 0.035 7.12386290309599e-12
0.3025 0.035 6.24644477542349e-12
0.305 0.035 5.47595861748069e-12
0.3075 0.035 4.79941831793297e-12
0.31 0.035 4.20542119813459e-12
0.3125 0.035 3.68395278414161e-12
0.315 0.035 3.22621605168512e-12
0.3175 0.035 2.82448201562789e-12
0.32 0.035 2.471958943315e-12
0.3225 0.035 2.16267782502073e-12
0.325 0.035 1.89139204164848e-12
0.3275 0.035 1.65348943624313e-12
0.33 0.035 1.44491522715312e-12
0.3325 0.035 1.26210440154805e-12
0.335 0.035 1.10192240250269e-12
0.3375 0.035 9.61613074538953e-13
0.34 0.035 8.38752964395533e-13
0.3425 0.035 7.31211188516942e-13
0.345 0.035 6.37114178587697e-13
0.3475 0.035 5.5481470335415e-13
0.35 0.035 4.82864640687226e-13
0.3525 0.035 4.19991039811336e-13
0.355 0.035 3.65075071143358e-13
0.3575 0.035 3.1713351135476e-13
0.36 0.035 2.75302455049385e-13
0.3625 0.035 2.38822982673521e-13
0.365 0.035 2.07028547660237e-13
0.3675 0.035 1.79333874987347e-13
0.37 0.035 1.55225188837293e-13
0.3725 0.035 1.34251609360428e-13
0.375 0.035 1.16017578070659e-13
0.3775 0.035 1.00176188498585e-13
0.38 0.035 8.6423313703468e-14
0.3825 0.035 7.44924353685425e-14
0.385 0.035 6.41500907105338e-14
0.3875 0.035 5.51918635260739e-14
0.39 0.035 4.74388545535025e-14
0.3925 0.035 4.07345741026683e-14
0.395 0.035 3.49422067329742e-14
0.3975 0.035 2.99422037582674e-14
0.4 0.035 2.56301646297407e-14
0.4025 0.035 2.19149728836562e-14
0.405 0.035 1.87171564184051e-14
0.4075 0.035 1.59674454533236e-14
0.41 0.035 1.36055046797873e-14
0.4125 0.035 1.15788188958903e-14
0.415 0.035 9.84171386512347e-15
0.4175 0.035 8.35449629734349e-15
0.42 0.035 7.08269875194034e-15
0.4225 0.035 5.99641693941979e-15
0.425 0.035 5.06972837569771e-15
0.4275 0.035 4.28018264692034e-15
0.43 0.035 3.60835469249554e-15
0.4325 0.035 3.03745352848255e-15
0.435 0.035 2.55297972870398e-15
0.4375 0.035 2.14242577096261e-15
0.44 0.035 1.79501405307428e-15
0.4425 0.035 1.501467998963e-15
