"k" "t" "SR"
0.14 0.225 0.504787379462983
0.1425 0.225 0.505045583090581
0.145 0.225 0.505294800457233
0.1475 0.225 0.505537144601738
0.15 0.225 0.505774231405678
0.1525 0.225 0.506007257085275
0.155 0.225 0.506237083470676
0.1575 0.225 0.506464316101431
0.16 0.225 0.50668936957604
0.1625 0.225 0.506912519386907
0.165 0.225 0.507133941604396
0.1675 0.225 0.507353742496111
0.17 0.225 0.50757198020725
0.1725 0.225 0.507788680379279
0.175 0.225 0.508003847247414
0.1775 0.225 0.508217471425902
0.18 0.225 0.50842953530193
0.1825 0.225 0.508640016724248
0.185 0.225 0.508848891489071
0.1875 0.225 0.509056134986306
0.19 0.225 0.509261723265262
0.1925 0.225 0.509465633702893
0.195 0.225 0.509667845402674
0.1975 0.225 0.5098683394129
0.2 0.225 0.510067098825495
0.2025 0.225 0.510264108796946
0.205 0.225 0.510459356519524
0.2075 0.225 0.51065283116167
0.21 0.225 0.510844523790082
0.2125 0.225 0.511034427281745
0.215 0.225 0.51122253623128
0.2175 0.225 0.511408846857043
0.22 0.225 0.511593356908134
0.2225 0.225 0.511776065573643
0.225 0.225 0.511956973394915
0.2275 0.225 0.512136082181266
0.23 0.225 0.512313394929334
0.2325 0.225 0.512488915746156
0.235 0.225 0.512662649775912
0.2375 0.225 0.51283460313029
0.24 0.225 0.513004782822335
0.2425 0.225 0.513173196703675
0.245 0.225 0.513339853404972
0.2475 0.225 0.513504762279479
0.25 0.225 0.513667933349558
0.2525 0.225 0.513829377256018
0.255 0.225 0.513989105210155
0.2575 0.225 0.51414712894837
0.26 0.225 0.514303460689225
0.2625 0.225 0.514458113092842
0.265 0.225 0.51461109922253
0.2675 0.225 0.514762432508516
0.27 0.225 0.5149121267137
0.2725 0.225 0.515060195901326
0.275 0.225 0.515206654404475
0.2775 0.225 0.515351516797291
0.28 0.225 0.515494797867861
0.2825 0.225 0.515636512592652
0.285 0.225 0.515776676112455
0.2875 0.225 0.515915303709724
0.29 0.225 0.516052410787277
0.2925 0.225 0.516188012848262
0.295 0.225 0.51632212547734
0.2975 0.225 0.516454764323022
0.3 0.225 0.51658594508109
0.3025 0.225 0.516715683479061
0.305 0.225 0.516843995261629
0.3075 0.225 0.516970896177043
0.31 0.225 0.517096401964366
0.3125 0.225 0.517220528341572
0.315 0.225 0.517343290994435
0.3175 0.225 0.517464705566173
0.32 0.225 0.517584787647801
0.3225 0.225 0.517703552769157
0.325 0.225 0.517821016390572
0.3275 0.225 0.517937193895135
0.33 0.225 0.518052100581537
0.3325 0.225 0.518165751657446
0.335 0.225 0.518278162233404
0.3375 0.225 0.518389347317199
0.34 0.225 0.51849932180869
0.3425 0.225 0.518608100495069
0.345 0.225 0.518715698046529
0.3475 0.225 0.51882212901231
0.35 0.225 0.518927407817111
0.3525 0.225 0.519031548757847
0.355 0.225 0.519134566000714
0.3575 0.225 0.519236473578573
0.36 0.225 0.519337285388611
0.3625 0.225 0.519437015190271
0.365 0.225 0.519535676603435
0.3675 0.225 0.519633283106847
0.37 0.225 0.519729848036755
0.3725 0.225 0.519825384585771
0.375 0.225 0.519919905801916
0.3775 0.225 0.520013424587859
0.38 0.225 0.520105953700326
0.3825 0.225 0.520197505749674
0.385 0.225 0.52028809319961
0.3875 0.225 0.52037772836706
0.39 0.225 0.520466423422168
0.3925 0.225 0.520554190388414
0.395 0.225 0.520641041142859
0.3975 0.225 0.520726987416484
0.4 0.225 0.520812040794642
0.4025 0.225 0.520896212717592
0.405 0.225 0.520979514481132
0.4075 0.225 0.521061957237299
0.41 0.225 0.521143551995153
0.4125 0.225 0.521224309621627
0.415 0.225 0.521304240842439
0.4175 0.225 0.521383356243062
0.42 0.225 0.521461666269752
0.4225 0.225 0.52153918123062
0.425 0.225 0.521615911296752
0.4275 0.225 0.521691866503369
0.43 0.225 0.521767056751022
0.4325 0.225 0.521841491806829
0.435 0.225 0.521915181305729
0.4375 0.225 0.521988134751776
0.44 0.225 0.522060361519449
0.4425 0.225 0.522131870854987
0.445 0.225 0.522202671877742
0.4475 0.225 0.522272773581552
0.45 0.225 0.522342184836117
0.4525 0.225 0.522410914388404
0.455 0.225 0.522478970864045
0.4575 0.225 0.522546362768756
0.46 0.225 0.522613098489753
0.4625 0.225 0.522679186297181
0.465 0.225 0.522744634345536
0.4675 0.225 0.5228094506751
0.47 0.225 0.522873643213365
0.4725 0.225 0.522937219776466
0.475 0.225 0.523000188070601
0.4775 0.225 0.523062555693462
0.48 0.225 0.523124330135646
0.4825 0.225 0.523185518782069
0.485 0.225 0.523246128913379
0.4875 0.225 0.523306167707345
0.49 0.225 0.523365642240258
0.4925 0.225 0.52342455948831
0.495 0.225 0.523482926328969
0.4975 0.225 0.523540749542343
0.5 0.225 0.523598035812536
0.0025 0.23 0.500000000015022
0.005 0.23 0.500000000033898
0.0075 0.23 0.500000000059899
0.01 0.23 0.50000000009765
0.0125 0.23 0.500000000153896
0.015 0.23 0.500000000238646
0.0175 0.23 0.500000000366854
0.02 0.23 0.500000000560944
0.0225 0.23 0.500000000854588
0.025 0.23 0.500000001298375
0.0275 0.23 0.500000001968318
0.03 0.23 0.500000002978653
0.0325 0.23 0.500000004501072
0.035 0.23 0.500000006793672
0.0375 0.23 0.500000010244554
0.04 0.23 0.50000001543752
0.0425 0.23 0.500000023251157
0.045 0.23 0.500000035008393
0.0475 0.23 0.500000052702416
0.05 0.23 0.50000007933821
0.0525 0.23 0.500000119449316
0.055 0.23 0.500000179880252
0.0575 0.23 0.500000270971999
0.06 0.23 0.500000408359107
0.0625 0.23 0.500000615694947
0.065 0.23 0.500000928784703
0.0675 0.23 0.500001401851244
0.07 0.23 0.500002117025964
0.0725 0.23 0.500003198699909
0.075 0.23 0.500004835161903
0.0775 0.23 0.500007311076173
0.08 0.23 0.500011055891934
0.0825 0.23 0.500016715247541
0.085 0.23 0.500025254642127
0.0875 0.23 0.500038106397235
0.09 0.23 0.500057370417323
0.0925 0.23 0.500086072597177
0.095 0.23 0.500128464744811
0.0975 0.23 0.500190305866453
0.1 0.23 0.500278986606917
0.1025 0.23 0.500403253293397
0.105 0.23 0.500572212306771
0.1075 0.23 0.500793388761726
0.11 0.23 0.501070048390601
0.1125 0.23 0.501398738044786
0.115 0.23 0.501768529339584
0.1175 0.23 0.50216295634576
0.12 0.23 0.502564065999691
0.1225 0.23 0.502956615128412
0.125 0.23 0.50333056069754
0.1275 0.23 0.503681334715387
0.13 0.23 0.504008620119297
0.1325 0.23 0.50431466671585
0.135 0.23 0.504602847255007
0.1375 0.23 0.504876698593548
0.14 0.23 0.505139409357828
0.1425 0.23 0.505393617551354
0.145 0.23 0.505641386611035
0.1475 0.23 0.505884266824614
0.15 0.23 0.506123386657013
0.1525 0.23 0.50635954528238
0.155 0.23 0.506593293796788
0.1575 0.23 0.506825001301524
0.16 0.23 0.507054906227043
0.1625 0.23 0.507283154951568
0.165 0.23 0.507509830192811
0.1675 0.23 0.507734971504675
0.17 0.23 0.507958589851107
0.1725 0.23 0.508180677829434
0.175 0.23 0.508401216750547
0.1775 0.23 0.508620181479065
0.18 0.23 0.508837543695947
0.1825 0.23 0.509053274061908
0.185 0.23 0.509267343622663
0.1875 0.23 0.509479724696314
0.19 0.23 0.509690391410595
0.1925 0.23 0.509899320005884
0.195 0.23 0.510106488983427
0.1975 0.23 0.510311879152728
0.2 0.23 0.510515473614487
0.2025 0.23 0.510717257703358
0.205 0.23 0.51091721890664
0.2075 0.23 0.511115346769417
0.21 0.23 0.511311632793022
0.2125 0.23 0.511506070331179
0.215 0.23 0.511698654486592
0.2175 0.23 0.511889382009668
0.22 0.23 0.512078251200381
0.2225 0.23 0.512265261813833
0.225 0.23 0.512450414969796
0.2275 0.23 0.512633713066329
0.23 0.23 0.512815159697471
0.2325 0.23 0.512994759574925
0.235 0.23 0.513172518453629
0.2375 0.23 0.51334844306107
0.24 0.23 0.513522541030203
0.2425 0.23 0.513694820835823
0.245 0.23 0.513865291734232
0.2475 0.23 0.514033963706073
0.25 0.23 0.514200847402165
0.2525 0.23 0.514365954092219
0.255 0.23 0.514529295616289
0.2575 0.23 0.514690884338836
0.26 0.23 0.514850733105276
0.2625 0.23 0.515008855200906
0.265 0.23 0.515165264312077
0.2675 0.23 0.51531997448952
0.27 0.23 0.51547300011371
0.2725 0.23 0.515624355862187
0.275 0.23 0.515774056678712
0.2775 0.23 0.515922117744189
0.28 0.23 0.516068554449264
0.2825 0.23 0.516213382368507
0.285 0.23 0.516356617236105
0.2875 0.23 0.516498274922997
0.29 0.23 0.516638371415364
0.2925 0.23 0.516776922794419
0.295 0.23 0.516913945217427
0.2975 0.23 0.517049454899883
0.3 0.23 0.517183468098812
0.3025 0.23 0.517316001097106
0.305 0.23 0.517447070188861
0.3075 0.23 0.517576691665662
0.31 0.23 0.51770488180376
0.3125 0.23 0.517831656852098
0.315 0.23 0.517957033021144
0.3175 0.23 0.518081026472477
0.32 0.23 0.518203653309108
0.3225 0.23 0.518324929566468
0.325 0.23 0.518444871204057
0.3275 0.23 0.518563494097691
0.33 0.23 0.518680814032339
0.3325 0.23 0.518796846695497
0.335 0.23 0.518911607671083
0.3375 0.23 0.519025112433823
0.34 0.23 0.519137376344093
0.3425 0.23 0.519248414643198
0.345 0.23 0.519358242449066
0.3475 0.23 0.519466874752323
0.35 0.23 0.519574326412742
0.3525 0.23 0.519680612156029
0.355 0.23 0.519785746570938
0.3575 0.23 0.519889744106695
0.36 0.23 0.519992619070702
0.3625 0.23 0.520094385626522
0.365 0.23 0.520195057792113
0.3675 0.23 0.5202946494383
0.37 0.23 0.520393174287484
0.3725 0.23 0.520490645912544
0.375 0.23 0.520587077735957
0.3775 0.23 0.520682483029091
0.38 0.23 0.520776874911676
0.3825 0.23 0.520870266351444
0.385 0.23 0.520962670163912
0.3875 0.23 0.521054099012315
0.39 0.23 0.521144565407673
0.3925 0.23 0.521234081708978
0.395 0.23 0.521322660123499
0.3975 0.23 0.5214103127072
0.4 0.23 0.52149705136525
0.4025 0.23 0.521582887852635
0.405 0.23 0.521667833774848
0.4075 0.23 0.52175190058867
0.41 0.23 0.521835099603016
0.4125 0.23 0.521917441979855
0.415 0.23 0.52199893873519
0.4175 0.23 0.522079600740098
0.42 0.23 0.522159438721826
0.4225 0.23 0.52223846326493
0.425 0.23 0.522316684812463
0.4275 0.23 0.522394113667201
0.43 0.23 0.522470759992909
0.4325 0.23 0.522546633815638
0.435 0.23 0.522621745025049
0.4375 0.23 0.522696103375773
0.44 0.23 0.522769718488782
0.4425 0.23 0.522842599852791
0.445 0.23 0.522914756825676
0.4475 0.23 0.522986198635902
0.45 0.23 0.523056934383974
0.4525 0.23 0.52312697304389
0.455 0.23 0.523196323464613
0.4575 0.23 0.523264994371537
0.46 0.23 0.523332994367975
0.4625 0.23 0.523400331936636
0.465 0.23 0.523467015441114
0.4675 0.23 0.523533053127374
0.47 0.23 0.523598453125237
0.4725 0.23 0.523663223449864
0.475 0.23 0.523727372003238
0.4775 0.23 0.52379090657564
0.48 0.23 0.523853834847123
0.4825 0.23 0.523916164388974
0.485 0.23 0.523977902665177
0.4875 0.23 0.524039057033859
0.49 0.23 0.524099634748739
0.4925 0.23 0.524159642960555
0.495 0.23 0.524219088718488
0.4975 0.23 0.52427797897158
0.5 0.23 0.524336320570128
0.0025 0.235 0.500000000015065
0.005 0.235 0.500000000034112
0.0075 0.235 0.500000000060623
0.01 0.235 0.500000000099565
0.0125 0.235 0.500000000158277
0.015 0.235 0.500000000247767
0.0175 0.235 0.500000000384673
0.02 0.235 0.500000000594221
0.0225 0.235 0.500000000914707
0.025 0.235 0.500000001404294
0.0275 0.235 0.500000002151325
0.03 0.235 0.500000003289998
0.0325 0.235 0.500000005024181
0.035 0.235 0.500000007663645
0.0375 0.235 0.500000011679208
0.04 0.235 0.500000017786729
0.0425 0.235 0.500000027075153
0.045 0.235 0.500000041201838
0.0475 0.235 0.500000062690799
0.05 0.235 0.500000095388407
0.0525 0.235 0.500000145160242
0.055 0.235 0.500000220957434
0.0575 0.235 0.500000336449385
0.06 0.235 0.500000512524725
0.0625 0.235 0.50000078112287
0.065 0.235 0.500001191102998
0.0675 0.235 0.500001817227346
0.07 0.235 0.500002773891255
0.0725 0.235 0.500004236054592
0.075 0.235 0.500006471020451
0.0775 0.235 0.500009886374676
0.08 0.235 0.500015101601976
0.0825 0.235 0.500023053499601
0.085 0.235 0.500035147875782
0.0875 0.235 0.500053470346746
0.09 0.235 0.500081063233073
0.0925 0.235 0.500122255654787
0.095 0.235 0.500182987335314
0.0975 0.235 0.500270980090616
0.1 0.235 0.500395488188148
0.1025 0.235 0.500566260437323
0.105 0.235 0.500791434914706
0.1075 0.235 0.501074576055237
0.11 0.235 0.501411936738175
0.1125 0.235 0.501791657000044
0.115 0.235 0.502196016967455
0.1175 0.235 0.502605998203677
0.12 0.235 0.503005845510401
0.1225 0.235 0.503385583920718
0.125 0.235 0.503741072009512
0.1275 0.235 0.5040725141451
0.13 0.235 0.504382602977539
0.1325 0.235 0.504675011060689
0.135 0.235 0.504953438201813
0.1375 0.235 0.505221133873353
0.14 0.235 0.505480732341212
0.1425 0.235 0.50573425845785
0.145 0.235 0.505983209160043
0.1475 0.235 0.506228656845881
0.15 0.235 0.506471348314147
0.1525 0.235 0.506711788810419
0.155 0.235 0.506950308866048
0.1575 0.235 0.507187115279927
0.16 0.235 0.507422328895487
0.1625 0.235 0.50765601199426
0.165 0.235 0.507888187819656
0.1675 0.235 0.508118854288154
0.17 0.235 0.50834799348994
0.1725 0.235 0.508575578186405
0.175 0.235 0.50880157619343
0.1775 0.235 0.509025953293244
0.18 0.235 0.509248675132966
0.1825 0.235 0.5094697084323
0.185 0.235 0.509689021724955
0.1875 0.235 0.509906585788648
0.19 0.235 0.510122373869503
0.1925 0.235 0.510336361772512
0.195 0.235 0.510548527866231
0.1975 0.235 0.510758853033736
0.2 0.235 0.510967320591043
0.2025 0.235 0.511173916186814
0.205 0.235 0.511378627692316
0.2075 0.235 0.511581445087376
0.21 0.235 0.511782360345914
0.2125 0.235 0.511981367323303
0.215 0.235 0.512178461646867
0.2175 0.235 0.512373640610276
0.22 0.235 0.512566903072242
0.2225 0.235 0.512758249359662
0.225 0.235 0.512947681175241
0.2275 0.235 0.513135201509537
0.23 0.235 0.513320814557297
0.2325 0.235 0.513504525637961
0.235 0.235 0.51368634112017
0.2375 0.235 0.513866268350112
0.24 0.235 0.514044315583547
0.2425 0.235 0.514220491921354
0.245 0.235 0.514394807248429
0.2475 0.235 0.514567272175793
0.25 0.235 0.514737897985761
0.2525 0.235 0.514906696580026
0.255 0.235 0.515073680430519
0.2575 0.235 0.515238862532925
0.26 0.235 0.515402256362718
0.2625 0.235 0.515563875833607
0.265 0.235 0.515723735258257
0.2675 0.235 0.515881849311203
0.27 0.235 0.516038232993829
0.2725 0.235 0.516192901601322
0.275 0.235 0.516345870691499
0.2775 0.235 0.516497156055428
0.28 0.235 0.516646773689727
0.2825 0.235 0.516794739770498
0.285 0.235 0.516941070628772
0.2875 0.235 0.517085782727424
0.29 0.235 0.517228892639461
0.2925 0.235 0.517370417027632
0.295 0.235 0.517510372625272
0.2975 0.235 0.517648776218344
0.3 0.235 0.517785644628585
0.3025 0.235 0.517920994697735
0.305 0.235 0.518054843272762
0.3075 0.235 0.518187207192049
0.31 0.235 0.518318103272493
0.3125 0.235 0.518447548297454
0.315 0.235 0.518575559005527
0.3175 0.235 0.518702152080081
0.32 0.235 0.518827344139533
0.3225 0.235 0.518951151728305
0.325 0.235 0.519073591308446
0.3275 0.235 0.519194679251865
0.33 0.235 0.519314431833154
0.3325 0.235 0.51943286522296
0.335 0.235 0.519549995481886
0.3375 0.235 0.519665838554879
0.34 0.235 0.519780410266093
0.3425 0.235 0.519893726314186
0.345 0.235 0.520005802268033
0.3475 0.235 0.520116653562839
0.35 0.235 0.52022629549661
0.3525 0.235 0.520334743226984
0.355 0.235 0.520442011768383
0.3575 0.235 0.520548115989478
0.36 0.235 0.520653070610946
0.3625 0.235 0.520756890203494
0.365 0.235 0.520859589186151
0.3675 0.235 0.520961181824798
0.37 0.235 0.521061682230919
0.3725 0.235 0.521161104360576
0.375 0.235 0.521259462013578
0.3775 0.235 0.521356768832838
0.38 0.235 0.52145303830391
0.3825 0.235 0.521548283754685
0.385 0.235 0.521642518355244
0.3875 0.235 0.521735755117857
0.39 0.235 0.521828006897112
0.3925 0.235 0.521919286390172
0.395 0.235 0.522009606137147
0.3975 0.235 0.522098978521579
0.4 0.235 0.522187415771021
0.4025 0.235 0.522274929957719
0.405 0.235 0.522361532999368
0.4075 0.235 0.522447236659963
0.41 0.235 0.522532052550717
0.4125 0.235 0.522615992131041
0.415 0.235 0.522699066709605
0.4175 0.235 0.522781287445438
0.42 0.235 0.522862665349094
0.4225 0.235 0.52294321128386
0.425 0.235 0.523022935967012
0.4275 0.235 0.523101849971108
0.43 0.235 0.523179963725321
0.4325 0.235 0.523257287516802
0.435 0.235 0.52333383149207
0.4375 0.235 0.523409605658438
0.44 0.235 0.52348461988545
0.4425 0.235 0.523558883906346
0.445 0.235 0.523632407319543
0.4475 0.235 0.523705199590128
0.45 0.235 0.523777270051371
0.4525 0.235 0.523848627906239
0.455 0.235 0.523919282228929
0.4575 0.235 0.523989241966398
0.46 0.235 0.524058515939906
0.4625 0.235 0.524127112846555
0.465 0.235 0.524195041260834
0.4675 0.235 0.524262309636167
0.47 0.235 0.524328926306449
0.4725 0.235 0.52439489948759
0.475 0.235 0.524460237279054
0.4775 0.235 0.524524947665384
0.48 0.235 0.524589038517734
0.4825 0.235 0.524652517595385
0.485 0.235 0.524715392547257
0.4875 0.235 0.524777670913408
0.49 0.235 0.524839360126535
0.4925 0.235 0.524900467513448
0.495 0.235 0.524961000296551
0.4975 0.235 0.525020965595296
0.5 0.235 0.525080370427639
0.0025 0.24 0.500000000015108
0.005 0.24 0.500000000034331
0.0075 0.24 0.500000000061365
0.01 0.24 0.500000000101549
0.0125 0.24 0.500000000162857
0.015 0.24 0.500000000257393
0.0175 0.24 0.500000000403657
0.02 0.24 0.500000000630016
0.0225 0.24 0.500000000980013
0.025 0.24 0.500000001520503
0.0275 0.24 0.500000002354143
0.03 0.24 0.50000000363857
0.0325 0.24 0.500000005615869
0.035 0.24 0.500000008657872
0.0375 0.24 0.500000013335863
0.04 0.24 0.500000020527901
0.0425 0.24 0.500000031584182
0.045 0.24 0.500000048582051
0.0475 0.24 0.500000074719555
0.05 0.24 0.50000011492329
0.0525 0.24 0.500000176787891
0.055 0.24 0.500000272029054
0.0575 0.24 0.500000418731871
0.06 0.24 0.500000644830765
0.0625 0.24 0.50000099349537
0.065 0.24 0.500001531461853
0.0675 0.24 0.500002361904831
0.07 0.24 0.500003644280529
0.0725 0.24 0.50000562480482
0.075 0.24 0.500008682995631
0.0775 0.24 0.500013402114727
0.08 0.24 0.500020674334375
0.0825 0.24 0.500031854492567
0.085 0.24 0.500048977682139
0.0875 0.24 0.500075051494867
0.09 0.24 0.500114415006222
0.0925 0.24 0.500173109163044
0.095 0.24 0.500259110027012
0.0975 0.24 0.500382135725533
0.1 0.24 0.500552610177641
0.1025 0.24 0.500779433211882
0.105 0.24 0.501066732381196
0.1075 0.24 0.501410778946001
0.11 0.24 0.501799028170487
0.1125 0.24 0.502212599669972
0.115 0.24 0.502631343891892
0.1175 0.24 0.503038831484662
0.12 0.24 0.503424972744585
0.1225 0.24 0.503785898844274
0.125 0.24 0.504122228414678
0.1275 0.24 0.504437034308966
0.13 0.24 0.504734260116302
0.1325 0.24 0.505017761952429
0.135 0.24 0.505290856018794
0.1375 0.24 0.505556184575539
0.14 0.24 0.505815747361931
0.1425 0.24 0.50607100092817
0.145 0.24 0.506322973015856
0.1475 0.24 0.50657236755837
0.15 0.24 0.506819651585863
0.1525 0.24 0.507065123018246
0.155 0.24 0.507308961564174
0.1575 0.24 0.507551265918809
0.16 0.24 0.507792080397412
0.1625 0.24 0.508031413690036
0.165 0.24 0.508269251878083
0.1675 0.24 0.508505567347145
0.17 0.24 0.508740324807979
0.1725 0.24 0.508973485305059
0.175 0.24 0.509205008840349
0.1775 0.24 0.509434856054106
0.18 0.24 0.50966298927007
0.1825 0.24 0.50988937311661
0.185 0.24 0.510113974868111
0.1875 0.24 0.51033676460405
0.19 0.24 0.510557715251097
0.1925 0.24 0.510776802551586
0.195 0.24 0.510994004986924
0.1975 0.24 0.511209303674584
0.2 0.24 0.511422682250708
0.2025 0.24 0.511634126746025
0.205 0.24 0.511843625459918
0.2075 0.24 0.512051168835649
0.21 0.24 0.512256749338536
0.2125 0.24 0.512460361338134
0.215 0.24 0.512662000994979
0.2175 0.24 0.512861666152158
0.22 0.24 0.513059356231776
0.2225 0.24 0.513255072136292
0.225 0.24 0.513448816154592
0.2275 0.24 0.513640591872688
0.23 0.24 0.51383040408885
0.2325 0.24 0.51401825873301
0.235 0.24 0.514204162790254
0.2375 0.24 0.514388124228238
0.24 0.24 0.514570151928327
0.2425 0.24 0.514750255620331
0.245 0.24 0.514928445820631
0.2475 0.24 0.515104733773574
0.25 0.24 0.515279131395963
0.2525 0.24 0.51545165122451
0.255 0.24 0.515622306366111
0.2575 0.24 0.515791110450803
0.26 0.24 0.515958077587286
0.2625 0.24 0.516123222320882
0.265 0.24 0.516286559593812
0.2675 0.24 0.516448104707687
0.27 0.24 0.516607873288098
0.2725 0.24 0.516765881251207
0.275 0.24 0.516922144772243
0.2775 0.24 0.517076680255803
0.28 0.24 0.517229504307876
0.2825 0.24 0.517380633709499
0.285 0.24 0.517530085391972
0.2875 0.24 0.517677876413541
0.29 0.24 0.517824023937484
0.2925 0.24 0.517968545211535
0.295 0.24 0.518111457548563
0.2975 0.24 0.51825277830845
0.3 0.24 0.518392524881115
0.3025 0.24 0.518530714670604
0.305 0.24 0.518667365080215
0.3075 0.24 0.518802493498588
0.31 0.24 0.51893611728671
0.3125 0.24 0.519068253765801
0.315 0.24 0.519198920206016
0.3175 0.24 0.519328133815935
