"k" "s" "DF"
0.1075 0.2225 0.502294335266515
0.1075 0.225 0.508634640648952
0.1075 0.2275 0.514962856370663
0.1075 0.23 0.5212786979024
0.1075 0.2325 0.527581842989338
0.1075 0.235 0.533871932065683
0.1075 0.2375 0.540148568528313
0.1075 0.24 0.546411318873646
0.1075 0.2425 0.552659712700809
0.1075 0.245 0.558893242583139
0.1075 0.2475 0.565111363809042
0.1075 0.25 0.571313493992229
0.1075 0.2525 0.577499012550378
0.1075 0.255 0.583667260050257
0.1075 0.2575 0.589817537416337
0.1075 0.26 0.595949104998821
0.1075 0.2625 0.602061181495901
0.1075 0.265 0.608152942723807
0.1075 0.2675 0.614223520226865
0.1075 0.27 0.620271999718321
0.1075 0.2725 0.626297419341007
0.1075 0.275 0.632298767735087
0.1075 0.2775 0.638274981898015
0.1075 0.28 0.644224944819424
0.1075 0.2825 0.650147482870947
0.1075 0.285 0.656041362927763
0.1075 0.2875 0.661905289195058
0.1075 0.29 0.667737899708265
0.1075 0.2925 0.673537762471084
0.1075 0.295 0.679303371189425
0.1075 0.2975 0.685033140552683
0.1075 0.3 0.690725401005784
0.1075 0.3025 0.696378392946086
0.1075 0.305 0.701990260268189
0.1075 0.3075 0.707559043166653
0.1075 0.31 0.713082670091246
0.1075 0.3125 0.718558948731083
0.1075 0.315 0.723985555882397
0.1075 0.3175 0.72936002602907
0.1075 0.32 0.734679738434625
0.1075 0.3225 0.739941902508343
0.1075 0.325 0.745143541165408
0.1075 0.3275 0.750281471850309
0.1075 0.33 0.75535228483284
0.1075 0.3325 0.760352318315227
0.1075 0.335 0.765277629805555
0.1075 0.3375 0.770123963114788
0.1075 0.34 0.774886710220225
0.1075 0.3425 0.779560867105154
0.1075 0.345 0.784140982530782
0.1075 0.3475 0.788621098520435
0.1075 0.35 0.792994681136572
0.1075 0.3525 0.797254539908163
0.1075 0.355 0.801392734021062
0.1075 0.3575 0.805400463121145
0.1075 0.36 0.809267940306776
0.1075 0.3625 0.812984244615892
0.1075 0.365 0.816537150062669
0.1075 0.3675 0.819912928076443
0.1075 0.37 0.823096120079398
0.1075 0.3725 0.826069276959719
0.1075 0.375 0.82881266241873
0.1075 0.3775 0.831303917675034
0.1075 0.38 0.83351768589314
0.1075 0.3825 0.835425196080601
0.1075 0.385 0.836993808190007
0.1075 0.3875 0.838186523899792
0.1075 0.39 0.838961471158904
0.1075 0.3925 0.839271375184583
0.1075 0.395 0.83906303430531
0.1075 0.3975 0.838276825934615
0.1075 0.4 0.836846276132149
0.1075 0.4025 0.834697735751751
0.1075 0.405 0.831750217206179
0.1075 0.4075 0.827915458506678
0.1075 0.41 0.82309829547054
0.1075 0.4125 0.8171974384768
0.1075 0.415 0.810106765669193
0.1075 0.4175 0.801717257155886
0.1075 0.42 0.791919698872184
0.1075 0.4225 0.78060827085273
0.1075 0.425 0.767685088995843
0.1075 0.4275 0.753065675627504
0.1075 0.43 0.736685178270603
0.1075 0.4325 0.718504935880544
0.1075 0.435 0.698518730187523
0.1075 0.4375 0.676757815323438
0.1075 0.44 0.653293684689143
0.1075 0.4425 0.628237612409997
0.1075 0.445 0.601736358684993
0.1075 0.4475 0.57396401616908
0.1075 0.45 0.545110636754948
0.1075 0.4525 0.515368769595629
0.1075 0.455 0.484919130694703
0.1075 0.4575 0.453916190241868
0.1075 0.46 0.42247351576451
0.1075 0.4625 0.390647311871838
0.1075 0.465 0.358414752934341
0.1075 0.4675 0.325641345616448
0.1075 0.47 0.292029070087849
0.1075 0.4725 0.257037905074397
0.1075 0.475 0.219794861431415
0.1075 0.4775 0.179115163198203
0.1075 0.48 0.134149952258345
0.1075 0.4825 0.0868266719214872
0.1075 0.485 0.0451883621902058
0.1075 0.4875 0.0185612302836983
0.1075 0.49 0.00642992386870327
0.1075 0.4925 0.00204114979116465
0.1075 0.495 0.000624741780844898
0.1075 0.4975 0.000191623136827237
0.1075 0.5 7.32134417202129e-05
0.11 0.0025 5.31166967017854e-05
0.11 0.005 7.81108228012485e-05
0.11 0.0075 0.000103210955905158
0.11 0.01 0.000132770526578634
0.11 0.0125 0.000170512605795651
0.11 0.015 0.00022013128478103
0.11 0.0175 0.000286053413932305
0.11 0.02 0.000374020589775996
0.11 0.0225 0.000491657113209363
0.11 0.025 0.000649134099928694
0.11 0.0275 0.000859996248581398
0.11 0.03 0.00114219691282097
0.11 0.0325 0.00151936996006374
0.11 0.035 0.00202233875250282
0.11 0.0375 0.00269081004945118
0.11 0.04 0.00357510960107052
0.11 0.0425 0.0047376743965367
0.11 0.045 0.00625382255835416
0.11 0.0475 0.00821110310464451
0.11 0.05 0.0107063650568999
0.11 0.0525 0.0138397300649653
0.11 0.055 0.0177051017724495
0.11 0.0575 0.0223778294743431
0.11 0.06 0.0279015304003224
0.11 0.0625 0.0342773114083491
0.11 0.065 0.0414588788317953
0.11 0.0675 0.0493557121018136
0.11 0.07 0.0578439240975692
0.11 0.0725 0.0667818785334274
0.11 0.075 0.0760264148539216
0.11 0.0775 0.0854460938921962
0.11 0.08 0.0949295918141824
0.11 0.0825 0.104389175377366
0.11 0.085 0.113760355842643
0.11 0.0875 0.122999196343977
0.11 0.09 0.132078578283195
0.11 0.0925 0.140984337034298
0.11 0.095 0.149711781017504
0.11 0.0975 0.158262810705997
0.11 0.1 0.166643669763891
0.11 0.1025 0.174863265718633
0.11 0.105 0.182931961101856
0.11 0.1075 0.190860732098197
0.11 0.11 0.198660603148768
0.11 0.1125 0.206342282588038
0.11 0.115 0.213915941089295
0.11 0.1175 0.2213910892349
0.11 0.12 0.228776522270989
0.11 0.1225 0.236080309160904
0.11 0.125 0.243309809819251
0.11 0.1275 0.250471709355892
0.11 0.13 0.257572061715731
0.11 0.1325 0.264616337622325
0.11 0.135 0.271609473500943
0.11 0.1375 0.278555919281597
0.11 0.14 0.285459683821253
0.11 0.1425 0.292324377251001
0.11 0.145 0.299153249930252
0.11 0.1475 0.305949227934266
0.11 0.15 0.312714945154954
0.11 0.1525 0.319452772186584
0.11 0.155 0.326164842218338
0.11 0.1575 0.33285307417837
0.11 0.16 0.339519193379014
0.11 0.1625 0.346164749906601
0.11 0.165 0.352791134986533
0.11 0.1675 0.359399595537871
0.11 0.17 0.365991247113639
0.11 0.1725 0.372567085404721
0.11 0.175 0.379127996467346
0.11 0.1775 0.385674765817271
0.11 0.18 0.392208086518061
0.11 0.1825 0.398728566376512
0.11 0.185 0.405236734345252
0.11 0.1875 0.411733046220839
0.11 0.19 0.418217889715207
0.11 0.1925 0.424691588968985
0.11 0.195 0.431154408566903
0.11 0.1975 0.437606557108209
0.11 0.2 0.444048190378466
0.11 0.2025 0.450479414163393
0.11 0.205 0.456900286740351
0.11 0.2075 0.463310821078567
0.11 0.21 0.469710986775272
0.11 0.2125 0.47610071175141
0.11 0.215 0.482479883727504
0.11 0.2175 0.488848351497516
0.11 0.22 0.495205926016122
0.11 0.2225 0.501552381312647
0.11 0.225 0.507887455242999
0.11 0.2275 0.514210850089191
0.11 0.23 0.520522233014493
0.11 0.2325 0.526821236380849
0.11 0.235 0.533107457933884
0.11 0.2375 0.539380460859674
0.11 0.24 0.545639773716285
0.11 0.2425 0.551884890242113
0.11 0.245 0.558115269041979
0.11 0.2475 0.564330333151021
0.11 0.25 0.570529469475432
0.11 0.2525 0.576712028108121
0.11 0.255 0.58287732151642
0.11 0.2575 0.589024623597889
0.11 0.26 0.59515316859922
0.11 0.2625 0.601262149892082
0.11 0.265 0.607350718598452
0.11 0.2675 0.613417982056652
0.11 0.27 0.619463002117726
0.11 0.2725 0.625484793260112
0.11 0.275 0.631482320508593
0.11 0.2775 0.637454497141348
0.11 0.28 0.64340018216637
0.11 0.2825 0.649318177545672
0.11 0.285 0.655207225142328
0.11 0.2875 0.661066003361585
0.11 0.29 0.66689312345276
0.11 0.2925 0.67268712543345
0.11 0.295 0.678446473591455
0.11 0.2975 0.68416955151267
0.11 0.3 0.689854656574821
0.11 0.3025 0.695499993837005
0.11 0.305 0.701103669243381
0.11 0.3075 0.706663682045594
0.11 0.31 0.71217791633224
0.11 0.3125 0.717644131534475
0.11 0.315 0.723059951754043
0.11 0.3175 0.728422853732989
0.11 0.32 0.733730153252319
0.11 0.3225 0.738978989708843
0.11 0.325 0.74416630857448
0.11 0.3275 0.749288841389
0.11 0.33 0.754343082874162
0.11 0.3325 0.7593252646829
0.11 0.335 0.764231325209684
0.11 0.3375 0.76905687478557
0.11 0.34 0.773797155461645
0.11 0.3425 0.778446994445481
0.11 0.345 0.783000750094846
0.11 0.3475 0.787452249189699
0.11 0.35 0.79179471399666
0.11 0.3525 0.796020677409696
0.11 0.355 0.800121884199307
0.11 0.3575 0.804089176134533
0.11 0.36 0.807912358466907
0.11 0.3625 0.811580044997083
0.11 0.365 0.815079478705065
0.11 0.3675 0.818396324744513
0.11 0.37 0.821514432523267
0.11 0.3725 0.824415563672602
0.11 0.375 0.827079083019786
0.11 0.3775 0.829481610312741
0.11 0.38 0.83159663151063
0.11 0.3825 0.83339407007488
0.11 0.385 0.834839821009358
0.11 0.3875 0.835895253550397
0.11 0.39 0.836516692539814
0.11 0.3925 0.836654893759651
0.11 0.395 0.836254534980493
0.11 0.3975 0.835253752270175
0.11 0.4 0.833583760300184
0.11 0.4025 0.831168606029255
0.11 0.405 0.827925117261344
0.11 0.4075 0.823763121097725
0.11 0.41 0.81858602189881
0.11 0.4125 0.812291843099374
0.11 0.415 0.804774849929145
0.11 0.4175 0.795927876542893
0.11 0.42 0.785645473944925
0.11 0.4225 0.773827963347181
0.11 0.425 0.760386409016334
0.11 0.4275 0.745248401032417
0.11 0.43 0.728364354510401
0.11 0.4325 0.709713798475079
0.11 0.435 0.68931088509776
0.11 0.4375 0.667208173116583
0.11 0.44 0.64349772402591
0.11 0.4425 0.618308776005493
0.11 0.445 0.59180173907793
0.11 0.4475 0.564158886405885
0.11 0.45 0.535572701367739
0.11 0.4525 0.506233149972148
0.11 0.455 0.476315026224505
0.11 0.4575 0.445965937986033
0.11 0.46 0.415294537948005
0.11 0.4625 0.384357326777316
0.11 0.465 0.35314069932626
0.11 0.4675 0.321532633554648
0.11 0.47 0.289275435171694
0.11 0.4725 0.255889068197145
0.11 0.475 0.220565584787917
0.11 0.4775 0.182112033756724
0.11 0.48 0.139341076801042
0.11 0.4825 0.0930812454760457
0.11 0.485 0.0501293206963772
0.11 0.4875 0.020956063623816
0.11 0.49 0.00720990938344431
0.11 0.4925 0.00223873872937312
0.11 0.495 0.00066614177412145
0.11 0.4975 0.000198304605458505
0.11 0.5 7.39144894716334e-05
0.1125 0.0025 5.35278124158444e-05
0.1125 0.005 7.91877932392269e-05
0.1125 0.0075 0.000105310298953103
0.1125 0.01 0.000136403173455027
0.1125 0.0125 0.000176445010806742
0.1125 0.015 0.000229498832683784
0.1125 0.0175 0.000300517212052759
0.1125 0.02 0.00039598854583504
0.1125 0.0225 0.000524592251566349
0.1125 0.025 0.000697978212800066
0.1125 0.0275 0.000931741999193219
0.1125 0.03 0.00124664363264534
0.1125 0.0325 0.00167009317819294
0.1125 0.035 0.00223788359625968
0.1125 0.0375 0.00299607297873225
0.1125 0.04 0.00400278736524747
0.1125 0.0425 0.00532952092233126
0.1125 0.045 0.00706126408064016
0.1125 0.0475 0.00929455426353495
0.1125 0.05 0.0121324603447942
0.1125 0.0525 0.0156758034658384
0.1125 0.055 0.0200107994555311
0.1125 0.0575 0.0251947805027581
0.1125 0.06 0.0312432486831825
0.1125 0.0625 0.0381222931431467
0.1125 0.065 0.04574947420505
0.1125 0.0675 0.0540036369837945
0.1125 0.07 0.0627409954723737
0.1125 0.0725 0.0718129314894664
0.1125 0.075 0.0810811615221415
0.1125 0.0775 0.0904277345195382
0.1125 0.08 0.0997594781879987
0.1125 0.0825 0.109008006976433
0.1125 0.085 0.118126955923508
0.1125 0.0875 0.127087959188449
0.1125 0.09 0.13587644252577
0.1125 0.0925 0.144487833032468
0.1125 0.095 0.152924437896739
0.1125 0.0975 0.161193027518836
0.1125 0.1 0.16930304902841
0.1125 0.1025 0.17726535575556
0.1125 0.105 0.18509133545407
0.1125 0.1075 0.192792334450675
0.1125 0.11 0.200379294665309
0.1125 0.1125 0.207862539786285
0.1125 0.115 0.215251663412819
0.1125 0.1175 0.222555485114098
0.1125 0.12 0.229782050335469
0.1125 0.1225 0.236938657439899
0.1125 0.125 0.244031900478985
0.1125 0.1275 0.251067720051294
0.1125 0.13 0.258051457238351
0.1125 0.1325 0.264987907427627
0.1125 0.135 0.271881372073304
0.1125 0.1375 0.278735707281696
0.1125 0.14 0.285554368662337
0.1125 0.1425 0.292340452245475
0.1125 0.145 0.299096731493683
0.1125 0.1475 0.305825690572248
0.1125 0.15 0.312529554120072
0.1125 0.1525 0.319210313800119
0.1125 0.155 0.325869751920432
0.1125 0.1575 0.332509462412649
0.1125 0.16 0.339130869441403
0.1125 0.1625 0.345735243899193
0.1125 0.165 0.352323718020019
0.1125 0.1675 0.358897298323229
0.1125 0.17 0.365456877077545
0.1125 0.1725 0.372003242454923
0.1125 0.175 0.378537087525053
0.1125 0.1775 0.38505901822409
0.1125 0.18 0.391569560415582
0.1125 0.1825 0.398069166147641
0.1125 0.185 0.404558219197883
0.1125 0.1875 0.411037039986637
0.1125 0.19 0.417505889929066
0.1125 0.1925 0.42396497528822
0.1125 0.195 0.430414450583347
0.1125 0.1975 0.436854421601108
0.1125 0.2 0.44328494805133
0.1125 0.2025 0.449706045903756
0.1125 0.205 0.456117689437607
0.1125 0.2075 0.462519813031722
0.1125 0.21 0.46891231271942
0.1125 0.2125 0.475295047529123
0.1125 0.215 0.481667840628887
0.1125 0.2175 0.488030480290577
0.1125 0.22 0.494382720687157
0.1125 0.2225 0.500724282534619
0.1125 0.225 0.507054853588299
0.1125 0.2275 0.513374089001747
0.1125 0.23 0.519681611554855
0.1125 0.2325 0.525977011756686
0.1125 0.235 0.532259847827165
0.1125 0.2375 0.538529645560756
0.1125 0.24 0.544785898074143
0.1125 0.2425 0.551028065438939
0.1125 0.245 0.557255574199502
0.1125 0.2475 0.563467816774964
0.1125 0.25 0.569664150743644
0.1125 0.2525 0.575843898007054
0.1125 0.255 0.582006343829708
0.1125 0.2575 0.58815073574992
0.1125 0.26 0.594276282355647
0.1125 0.2625 0.600382151918273
0.1125 0.265 0.606467470875895
0.1125 0.2675 0.612531322156249
0.1125 0.27 0.618572743327817
0.1125 0.2725 0.624590724565841
0.1125 0.275 0.630584206417941
0.1125 0.2775 0.636552077351704
0.1125 0.28 0.642493171063968
0.1125 0.2825 0.64840626352846
0.1125 0.285 0.654290069754918
0.1125 0.2875 0.660143240228738
0.1125 0.29 0.665964356995457
0.1125 0.2925 0.671751929348796
0.1125 0.295 0.677504389074571
0.1125 0.2975 0.683220085195117
0.1125 0.3 0.688897278150044
0.1125 0.3025 0.694534133338576
0.1125 0.305 0.700128713936441
0.1125 0.3075 0.705678972885651
0.1125 0.31 0.711182743938302
0.1125 0.3125 0.716637731615147
0.1125 0.315 0.722041499915541
0.1125 0.3175 0.727391459586795
0.1125 0.32 0.732684853727092
0.1125 0.3225 0.737918741455998
0.1125 0.325 0.743089979339099
0.1125 0.3275 0.748195200197099
0.1125 0.33 0.753230788863324
0.1125 0.3325 0.758192854375373
0.1125 0.335 0.763077197994706
0.1125 0.3375 0.767879276340323
0.1125 0.34 0.772594158797224
0.1125 0.3425 0.77721647821509
0.1125 0.345 0.781740373745566
0.1125 0.3475 0.786159424476434
0.1125 0.35 0.79046657230717
0.1125 0.3525 0.794654032273805
0.1125 0.355 0.798713188274599
0.1125 0.3575 0.802634471878042
0.1125 0.36 0.806407221621632
0.1125 0.3625 0.810019519950612
0.1125 0.365 0.813458004725157
0.1125 0.3675 0.816707652077689
0.1125 0.37 0.819751527377432
0.1125 0.3725 0.822570501220738
0.1125 0.375 0.825142927794977
0.1125 0.3775 0.827444283761885
0.1125 0.38 0.829446767094056
0.1125 0.3825 0.831118857214131
0.1125 0.385 0.832424840482402
0.1125 0.3875 0.833324308713236
0.1125 0.39 0.833771643129305
0.1125 0.3925 0.833715502126017
0.1125 0.395 0.833098338532982
0.1125 0.3975 0.831855980806608
0.1125 0.4 0.82991732280674
0.1125 0.4025 0.827204178478228
0.1125 0.405 0.823631370746783
0.1125 0.4075 0.819107137897507
0.1125 0.41 0.813533954823071
0.1125 0.4125 0.806809879098251
0.1125 0.415 0.798830539582226
0.1125 0.4175 0.789491882482382
0.1125 0.42 0.778693767705608
0.1125 0.4225 0.76634445494351
0.1125 0.425 0.752365921116256
0.1125 0.4275 0.736699799076085
0.1125 0.43 0.719313524742078
0.1125 0.4325 0.700206052180571
0.1125 0.435 0.679412300523985
0.1125 0.4375 0.65700541643699
0.1125 0.44 0.633096055837849
0.1125 0.4425 0.607828250196957
0.1125 0.445 0.581371978801297
0.1125 0.4475 0.553913170087673
0.1125 0.45 0.525642295479828
0.1125 0.4525 0.496742820454583
0.1125 0.455 0.467380470952965
0.1125 0.4575 0.437693612536935
0.1125 0.46 0.407784132817083
0.1125 0.4625 0.37770711070475
0.1125 0.465 0.347456123888959
0.1125 0.4675 0.3169389412722
0.1125 0.47 0.285935154000909
0.1125 0.4725 0.254023666200068
0.1125 0.475 0.220471364667875
0.1125 0.4775 0.184124102664713
0.1125 0.48 0.143592993907945
0.1125 0.4825 0.0988071722344574
0.1125 0.485 0.0551254317896062
0.1125 0.4875 0.0235542896063135
0.1125 0.49 0.00807501904791298
0.1125 0.4925 0.00245550969988556
0.1125 0.495 0.000710454334353654
0.1125 0.4975 0.000205251940196674
0.1125 0.5 7.46251802410783e-05
0.115 0.0025 5.39442280915929e-05
0.115 0.005 8.02869364647314e-05
0.115 0.0075 0.000107468883553235
0.115 0.01 0.000140166363524355
0.115 0.0125 0.000182636890298579
0.115 0.015 0.000239349650783968
0.115 0.0175 0.000315840762355372
0.115 0.02 0.000419433543384601
0.115 0.0225 0.000559994349741341
0.115 0.025 0.000750844994313456
0.115 0.0275 0.00100990811543262
0.115 0.03 0.00136113342401497
0.115 0.0325 0.00183621732244384
0.115 0.035 0.00247656445127609
0.115 0.0375 0.00333532577511805
0.115 0.04 0.00447916462701499
0.115 0.0425 0.00598914539401676
0.115 0.045 0.00795984704058207
0.115 0.0475 0.0104955942082785
0.115 0.05 0.013702798017385
0.115 0.0525 0.0176780926745334
0.115 0.055 0.0224933947171244
0.115 0.0575 0.0281808986420614
0.115 0.06 0.0347224177770817
0.115 0.0625 0.0420471797307378
0.115 0.065 0.0500397079298138
0.115 0.0675 0.0585557817599951
0.115 0.07 0.0674417017708174
0.115 0.0725 0.076551670811737
0.115 0.075 0.0857598579530916
0.115 0.0775 0.0949662366148895
0.115 0.08 0.104097223715941
0.115 0.0825 0.113102969251143
0.115 0.085 0.121953071764696
0.115 0.0875 0.130631996966136
0.115 0.09 0.139134927753193
0.115 0.0925 0.147464352405784
0.115 0.095 0.155627437834741
0.115 0.0975 0.163634104348949
0.115 0.1 0.171495671009123
0.115 0.1025 0.179223938111926
0.115 0.105 0.186830590731493
0.115 0.1075 0.194326830528609
0.115 0.11 0.201723165438484
0.115 0.1125 0.209029305721633
0.115 0.115 0.216254129662077
0.115 0.1175 0.223405693296345
0.115 0.12 0.230491266633423
0.115 0.1225 0.237517384576118
0.115 0.125 0.244489904779768
0.115 0.1275 0.251414067462368
0.115 0.13 0.258294554072595
0.115 0.1325 0.265135542994117
0.115 0.135 0.271940761306548
0.115 0.1375 0.278713532170403
0.115 0.14 0.285456817749852
0.115 0.1425 0.292173257798608
0.115 0.145 0.298865204156037
0.115 0.1475 0.305534751463439
0.115 0.15 0.312183764435527
0.115 0.1525 0.318813902023439
0.115 0.155 0.325426638792811
0.115 0.1575 0.332023283819562
0.115 0.16 0.338604997381355
0.115 0.1625 0.345172805696677
0.115 0.165 0.351727613937754
0.115 0.1675 0.358270217719035
0.115 0.17 0.364801313240262
0.115 0.1725 0.371321506242339
0.115 0.175 0.377831319915554
0.115 0.1775 0.384331201882866
0.115 0.18 0.390821530366112
0.115 0.1825 0.397302619629793
0.115 0.185 0.403774724785431
0.115 0.1875 0.410238046029222
0.115 0.19 0.41669273237674
0.115 0.1925 0.423138884950456
0.115 0.195 0.429576559868895
0.115 0.1975 0.43600577078015
0.115 0.2 0.442426491077069
0.115 0.2025 0.448838655826689
0.115 0.205 0.455242163442366
0.115 0.2075 0.461636877123326
0.115 0.21 0.468022626083154
0.115 0.2125 0.474399206585849
0.115 0.215 0.480766382805544
0.115 0.2175 0.487123887523711
0.115 0.22 0.493471422675675
0.115 0.2225 0.499808659756435
0.115 0.225 0.506135240094191
0.115 0.2275 0.51245077499849
0.115 0.23 0.51875484578856
0.115 0.2325 0.525047003706214
0.115 0.235 0.531326769716521
0.115 0.2375 0.537593634198417
0.115 0.24 0.543847056526387
0.115 0.2425 0.550086464543415
0.115 0.245 0.556311253924426
0.115 0.2475 0.562520787428507
0.115 0.25 0.568714394037281
0.115 0.2525 0.574891367975781
0.115 0.255 0.581050967611235
0.115 0.2575 0.587192414224035
0.115 0.26 0.59331489064408
0.115 0.2625 0.599417539744397
0.115 0.265 0.605499462782615
0.115 0.2675 0.611559717579328
0.115 0.27 0.617597316520727
0.115 0.2725 0.623611224370917
0.115 0.275 0.629600355877253
0.115 0.2775 0.635563573149493
0.115 0.28 0.641499682790763
0.115 0.2825 0.647407432755103
0.115 0.285 0.653285508902552
0.115 0.2875 0.659132531218413
0.115 0.29 0.664947049658243
0.115 0.2925 0.670727539574214
0.115 0.295 0.67647239667159
0.115 0.2975 0.682179931435944
0.115 0.3 0.687848362962261
0.115 0.3025 0.693475812105908
0.115 0.305 0.699060293862251
0.115 0.3075 0.704599708866231
0.115 0.31 0.710091833884827
0.115 0.3125 0.715534311153703
0.115 0.315 0.720924636383673
0.115 0.3175 0.726260145232282
0.115 0.32 0.731537997999898
0.115 0.3225 0.73675516226719
0.115 0.325 0.741908393140613
0.115 0.3275 0.746994210713132
0.115 0.33 0.752008874277423
0.115 0.3325 0.756948352746334
0.115 0.335 0.761808290638818
0.115 0.3375 0.766583968876616
0.115 0.34 0.771270259505753
0.115 0.3425 0.775861573305473
0.115 0.345 0.780351799073737
0.115 0.3475 0.784734233181959
0.115 0.35 0.789001497771997
0.115 0.3525 0.793145445727334
0.115 0.355 0.79715705029182
0.115 0.3575 0.80102627694115
0.115 0.36 0.804741934847181
0.115 0.3625 0.808291505032965
0.115 0.365 0.811660942125919
0.115 0.3675 0.814834446518183
0.115 0.37 0.817794203792054
0.115 0.3725 0.820520088536287
0.115 0.375 0.822989330257748
