"kD" "kA" "DF"
0.2125 0.4775 0.0786054601083261
0.215 0.4775 0.0780349739504425
0.2175 0.4775 0.0774690959190244
0.22 0.4775 0.0769079781932955
0.2225 0.4775 0.0763517496180886
0.225 0.4775 0.0758005184317072
0.2275 0.4775 0.0752543746138051
0.23 0.4775 0.0747133919182868
0.2325 0.4775 0.0741776296436627
0.235 0.4775 0.0736471341832537
0.2375 0.4775 0.0731219403896318
0.24 0.4775 0.0726020727812904
0.2425 0.4775 0.0720875466144407
0.245 0.4775 0.0715783688387429
0.2475 0.4775 0.0710745389525277
0.25 0.4775 0.0705760497704402
0.2525 0.4775 0.0700828881143283
0.255 0.4775 0.0695950354365007
0.2575 0.4775 0.0691124683830918
0.26 0.4775 0.0686351593041565
0.2625 0.4775 0.0681630767161795
0.265 0.4775 0.0676961857219357
0.2675 0.4775 0.0672344483919953
0.27 0.4775 0.0667778241116452
0.2725 0.4775 0.0663262698965498
0.275 0.4775 0.0658797406800891
0.2775 0.4775 0.0654381895749999
0.28 0.4775 0.0650015681116587
0.2825 0.4775 0.0645698264551052
0.285 0.4775 0.0641429136026926
0.2875 0.4775 0.0637207775640711
0.29 0.4775 0.0633033655250406
0.2925 0.4775 0.0628906239966695
0.295 0.4775 0.0624824989509431
0.2975 0.4775 0.0620789359440945
0.3 0.4775 0.0616798802286615
0.3025 0.4775 0.0612852768552265
0.305 0.4775 0.0608950707647091
0.3075 0.4775 0.0605092068720029
0.31 0.4775 0.0601276301416866
0.3125 0.4775 0.0597502856564708
0.315 0.4775 0.0593771186789869
0.3175 0.4775 0.0590080747074764
0.32 0.4775 0.0586430995258871
0.3225 0.4775 0.0582821392488456
0.325 0.4775 0.0579251403619304
0.3275 0.4775 0.0575720497576411
0.33 0.4775 0.0572228147674219
0.3325 0.4775 0.0568773831900684
0.335 0.4775 0.0565357033168243
0.3375 0.4775 0.0561977239534451
0.34 0.4775 0.0558633944394788
0.3425 0.4775 0.055532664665011
0.345 0.4775 0.0552054850850793
0.3475 0.4775 0.0548818067319557
0.35 0.4775 0.054561581225491
0.3525 0.4775 0.0542447607816741
0.355 0.4775 0.0539312982195711
0.3575 0.4775 0.0536211469667806
0.36 0.4775 0.0533142610635386
0.3625 0.4775 0.0530105951655916
0.365 0.4775 0.0527101045459482
0.3675 0.4775 0.0524127450956153
0.37 0.4775 0.0521184733234008
0.3725 0.4775 0.0518272463548869
0.375 0.4775 0.0515390219306345
0.3775 0.4775 0.0512537584037054
0.38 0.4775 0.0509714147365613
0.3825 0.4775 0.0506919504974059
0.385 0.4775 0.0504153258560226
0.3875 0.4775 0.0501415015791664
0.39 0.4775 0.0498704390255484
0.3925 0.4775 0.049602100140468
0.395 0.4775 0.0493364474501234
0.3975 0.4775 0.0490734440556437
0.4 0.4775 0.0488130536268782
0.4025 0.4775 0.0485552403959656
0.405 0.4775 0.0482999691507192
0.4075 0.4775 0.048047205227859
0.41 0.4775 0.0477969145060977
0.4125 0.4775 0.0475490633991244
0.415 0.4775 0.04730361884849
0.4175 0.4775 0.0470605483164183
0.42 0.4775 0.0468198197785656
0.4225 0.4775 0.0465814017167334
0.425 0.4775 0.0463452631115555
0.4275 0.4775 0.0461113734351721
0.43 0.4775 0.045879702643902
0.4325 0.4775 0.0456502211709203
0.435 0.4775 0.0454228999189561
0.4375 0.4775 0.0451977102530143
0.44 0.4775 0.0449746239931392
0.4425 0.4775 0.0447536134072117
0.445 0.4775 0.0445346512037967
0.4475 0.4775 0.0443177105250502
0.45 0.4775 0.0441027649396799
0.4525 0.4775 0.0438897884359735
0.455 0.4775 0.0436787554148899
0.4575 0.4775 0.0434696406832324
0.46 0.4775 0.0432624194468847
0.4625 0.4775 0.0430570673041359
0.465 0.4775 0.0428535602390773
0.4675 0.4775 0.0426518746150884
0.47 0.4775 0.042451987168403
0.4725 0.4775 0.0422538750017637
0.475 0.4775 0.0420575155781618
0.4775 0.4775 0.0418628867146659
0.48 0.4775 0.0416699665763417
0.4825 0.4775 0.0414787336702571
0.485 0.4775 0.0412891668395813
0.4875 0.4775 0.0411012452577724
0.49 0.4775 0.0409149484228557
0.4925 0.4775 0.0407302561517913
0.495 0.4775 0.0405471485749336
0.4975 0.4775 0.0403656061305804
0.5 0.4775 0.0401856095596097
0.0025 0.48 8.8466499926422e-06
0.005 0.48 1.0528385505133e-05
0.0075 0.48 1.26089950845508e-05
0.01 0.48 1.51803154185272e-05
0.0125 0.48 1.83565308729919e-05
0.015 0.48 2.22796785012001e-05
0.0175 0.48 2.712654804122e-05
0.02 0.48 3.31173356988835e-05
0.0225 0.48 4.05265038600327e-05
0.025 0.48 4.96964163407567e-05
0.0275 0.48 6.10544663307014e-05
0.03 0.48 7.5134599035275e-05
0.0325 0.48 9.26043617703835e-05
0.035 0.48 0.000114298900864077
0.0375 0.48 0.000141263678245837
0.04 0.48 0.000174808112547623
0.0425 0.48 0.000216572870310699
0.045 0.48 0.000268614148927371
0.0475 0.48 0.000333509001511334
0.05 0.48 0.000414486534074952
0.0525 0.48 0.000515590603074658
0.055 0.48 0.000641880344829656
0.0575 0.48 0.000799675269785512
0.06 0.48 0.000996851392151375
0.0625 0.48 0.0012431933390132
0.065 0.48 0.00155080364209439
0.0675 0.48 0.00193456302758022
0.07 0.48 0.00241262245981666
0.0725 0.48 0.00300688635848496
0.075 0.48 0.00374341396845428
0.0775 0.48 0.00465262036064225
0.08 0.48 0.00576910128857858
0.0825 0.48 0.00713084587003178
0.085 0.48 0.00877755960354517
0.0875 0.48 0.0107478366951097
0.09 0.48 0.0130750477571283
0.0925 0.48 0.0157820915117622
0.095 0.48 0.0188755911872377
0.0975 0.48 0.0223405936521622
0.1 0.48 0.0261371433437928
0.1025 0.48 0.0302000197461086
0.105 0.48 0.0344423354402581
0.1075 0.48 0.0387627217540217
0.11 0.48 0.043054833002849
0.1125 0.48 0.0472172828640869
0.115 0.48 0.0511621271442025
0.1175 0.48 0.054820577095484
0.12 0.48 0.0581454785495551
0.1225 0.48 0.061110876616984
0.125 0.48 0.0637094721942656
0.1275 0.48 0.0659489167552028
0.13 0.48 0.0678477738871981
0.1325 0.48 0.0694317335935274
0.135 0.48 0.0707304095078535
0.1375 0.48 0.0717748424115883
0.14 0.48 0.0725956954707157
0.1425 0.48 0.0732220511844518
0.145 0.48 0.0736806905801714
0.1475 0.48 0.0739957344194046
0.15 0.48 0.0741885403952038
0.1525 0.48 0.0742777702763343
0.155 0.48 0.0742795612820722
0.1575 0.48 0.0742077539623706
0.16 0.48 0.0740741435207537
0.1625 0.48 0.0738887328030145
0.165 0.48 0.0736599734821813
0.1675 0.48 0.073394987852766
0.17 0.48 0.0730997676588652
0.1725 0.48 0.0727793490056833
0.175 0.48 0.0724379640351663
0.1775 0.48 0.0720791709863929
0.18 0.48 0.0717059647351873
0.1825 0.48 0.0713208700774243
0.185 0.48 0.0709260200009757
0.1875 0.48 0.0705232210606178
0.19 0.48 0.0701140077810361
0.1925 0.48 0.0696996877995146
0.195 0.48 0.069281379243412
0.1975 0.48 0.0688600416308528
0.2 0.48 0.0684365013931415
0.2025 0.48 0.068011472947441
0.205 0.48 0.0675855760990319
0.2075 0.48 0.067159350423374
0.21 0.48 0.0667332671677454
0.2125 0.48 0.0663077391186758
0.215 0.48 0.0658831288026763
0.2175 0.48 0.065459755322014
0.22 0.48 0.065037900072624
0.2225 0.48 0.0646178115460458
0.225 0.48 0.0641997093800339
0.2275 0.48 0.0637837877919372
0.23 0.48 0.063370218503935
0.2325 0.48 0.0629591532488173
0.235 0.48 0.0625507259284146
0.2375 0.48 0.0621450544832855
0.24 0.48 0.061742242521364
0.2425 0.48 0.0613423807444187
0.245 0.48 0.0609455482040321
0.2475 0.48 0.0605518134130381
0.25 0.48 0.0601612353336962
0.2525 0.48 0.0597738642601157
0.255 0.48 0.0593897426094103
0.2575 0.48 0.0590089056335996
0.26 0.48 0.0586313820622947
0.2625 0.48 0.0582571946845874
0.265 0.48 0.0578863608772443
0.2675 0.48 0.0575188930852509
0.27 0.48 0.0571547992598637
0.2725 0.48 0.0567940832586095
0.275 0.48 0.0564367452110781
0.2775 0.48 0.0560827818538532
0.28 0.48 0.055732186837523
0.2825 0.48 0.055384951008351
0.285 0.48 0.0550410626668991
0.2875 0.48 0.0547005078056453
0.29 0.48 0.0543632703274153
0.2925 0.48 0.0540293322462689
0.295 0.48 0.0536986738723138
0.2975 0.48 0.0533712739817771
0.3 0.48 0.0530471099735457
0.3025 0.48 0.0527261580132708
0.305 0.48 0.0524083931660356
0.3075 0.48 0.0520937895184945
0.31 0.48 0.0517823202913186
0.3125 0.48 0.0514739579427098
0.315 0.48 0.051168674263677
0.3175 0.48 0.0508664404657158
0.32 0.48 0.0505672272614791
0.3225 0.48 0.0502710049389781
0.325 0.48 0.0499777434298104
0.3275 0.48 0.0496874123718663
0.33 0.48 0.0493999811669416
0.3325 0.48 0.0491154190336378
0.335 0.48 0.0488336950559082
0.3375 0.48 0.0485547782275812
0.34 0.48 0.0482786374931586
0.3425 0.48 0.0480052417851752
0.345 0.48 0.0477345600583778
0.3475 0.48 0.0474665613209554
0.35 0.48 0.0472012146630516
0.3525 0.48 0.0469384892827543
0.355 0.48 0.046678354509759
0.3575 0.48 0.0464207798268748
0.36 0.48 0.0461657348895364
0.3625 0.48 0.0459131895434723
0.365 0.48 0.0456631138406664
0.3675 0.48 0.0454154780537425
0.37 0.48 0.0451702526888897
0.3725 0.48 0.0449274084974344
0.375 0.48 0.0446869164861712
0.3775 0.48 0.0444487479265377
0.38 0.48 0.0442128743627214
0.3825 0.48 0.0439792676187852
0.385 0.48 0.0437478998048821
0.3875 0.48 0.0435187433226328
0.39 0.48 0.0432917708697247
0.3925 0.48 0.0430669554437988
0.395 0.48 0.0428442703456767
0.3975 0.48 0.0426236891819813
0.4 0.48 0.0424051858671972
0.4025 0.48 0.0421887346252151
0.405 0.48 0.0419743099904058
0.4075 0.48 0.0417618868082558
0.41 0.48 0.0415514402356047
0.4125 0.48 0.041342945740518
0.415 0.48 0.0411363791018203
0.4175 0.48 0.040931716408323
0.42 0.48 0.040728934057772
0.4225 0.48 0.0405280087555368
0.425 0.48 0.0403289175130701
0.4275 0.48 0.0401316376461458
0.43 0.48 0.0399361467729173
0.4325 0.48 0.0397424228117893
0.435 0.48 0.0395504439791374
0.4375 0.48 0.0393601887868855
0.44 0.48 0.0391716360399532
0.4425 0.48 0.03898476483359
0.445 0.48 0.0387995545506094
0.4475 0.48 0.0386159848585283
0.45 0.48 0.0384340357066336
0.4525 0.48 0.0382536873229715
0.455 0.48 0.0380749202112833
0.4575 0.48 0.0378977151478835
0.46 0.48 0.0377220531784975
0.4625 0.48 0.0375479156150609
0.465 0.48 0.0373752840324888
0.4675 0.48 0.0372041402654208
0.47 0.48 0.0370344664049499
0.4725 0.48 0.0368662447953315
0.475 0.48 0.0366994580306958
0.4775 0.48 0.0365340889517446
0.48 0.48 0.0363701206424549
0.4825 0.48 0.0362075364267853
0.485 0.48 0.0360463198653908
0.4875 0.48 0.0358864547523453
0.49 0.48 0.03572792511188
0.4925 0.48 0.03557071519514
0.495 0.48 0.035414809476952
0.4975 0.48 0.0352601926526237
0.5 0.48 0.0351068496347546
0.0025 0.4825 8.88523847226939e-06
0.005 0.4825 1.03853483817429e-05
0.0075 0.4825 1.21958794516829e-05
0.01 0.4825 1.4379734657276e-05
0.0125 0.4825 1.70132784429284e-05
0.015 0.4825 2.01892623458283e-05
0.0175 0.4825 2.40204053501739e-05
0.02 0.4825 2.86437779042958e-05
0.0225 0.4825 3.4226172811198e-05
0.025 0.4825 4.09706883116022e-05
0.0275 0.4825 4.91248003242358e-05
0.03 0.4825 5.89902640122635e-05
0.0325 0.4825 7.09352619648605e-05
0.035 0.4825 8.54093100087425e-05
0.0375 0.4825 0.000102961544967173
0.04 0.4825 0.000124263154680253
0.0425 0.4825 0.000150134872276302
0.045 0.4825 0.000181580646382035
0.0475 0.4825 0.000219828817493796
0.05 0.4825 0.000266382375912966
0.0525 0.4825 0.000323080140897611
0.055 0.4825 0.000392170967275013
0.0575 0.4825 0.000476403323041629
0.06 0.4825 0.000579132734182424
0.0625 0.4825 0.000704449569533664
0.065 0.4825 0.000857329293427381
0.0675 0.4825 0.00104380642389423
0.07 0.4825 0.00127117166979877
0.0725 0.4825 0.00154818861590775
0.075 0.4825 0.00188532126045926
0.0775 0.4825 0.00229495592895523
0.08 0.4825 0.00279158980217426
0.0825 0.4825 0.0033919429554858
0.085 0.4825 0.00411493164355954
0.0875 0.4825 0.00498141951565064
0.09 0.4825 0.006013645421223
0.0925 0.4825 0.00723422059599644
0.095 0.4825 0.0086646078770891
0.0975 0.4825 0.0103230566397938
0.1 0.4825 0.0122220796160543
0.1025 0.4825 0.014365715241118
0.105 0.4825 0.0167469878110104
0.1075 0.4825 0.0193460958708906
0.11 0.4825 0.022129856578008
0.1125 0.4825 0.0250527671622123
0.115 0.4825 0.0280597316545193
0.1175 0.4825 0.0310901269386039
0.12 0.4825 0.0340825695131895
0.1225 0.4825 0.0369795997541518
0.125 0.4825 0.039731566510359
0.1275 0.4825 0.0422992336180133
0.13 0.4825 0.0446549461843269
0.1325 0.4825 0.0467824834189387
0.135 0.4825 0.0486759151228205
0.1375 0.4825 0.0503378505632531
0.14 0.4825 0.0517774429024723
0.1425 0.4825 0.0530084301623451
0.145 0.4825 0.0540473939965327
0.1475 0.4825 0.0549123271067522
0.15 0.4825 0.0556215318097724
0.1525 0.4825 0.0561928283081357
0.155 0.4825 0.0566430280165408
0.1575 0.4825 0.056987619101225
0.16 0.4825 0.0572406126143739
0.1625 0.4825 0.0574145038326216
0.165 0.4825 0.0575203115985692
0.1675 0.4825 0.0575676667681357
0.17 0.4825 0.0575649283130442
0.1725 0.4825 0.0575193118213602
0.175 0.4825 0.0574370200235062
0.1775 0.4825 0.0573233686656737
0.18 0.4825 0.0571829037480821
0.1825 0.4825 0.057019508046094
0.185 0.4825 0.0568364961248109
0.1875 0.4825 0.0566366979002288
0.19 0.4825 0.056422531318522
0.1925 0.4825 0.0561960650167122
0.195 0.4825 0.0559590719654244
0.1975 0.4825 0.0557130751304925
0.2 0.4825 0.0554593861625227
0.2025 0.4825 0.05519913805838
0.205 0.4825 0.054933312653799
0.2075 0.4825 0.0546627637137201
0.21 0.4825 0.0543882362940724
0.2125 0.4825 0.0541103829601705
0.215 0.4825 0.0538297773651765
0.2175 0.4825 0.0535469256184661
0.22 0.4825 0.053262275808543
0.2225 0.4825 0.0529762259881817
0.225 0.4825 0.0526891308802455
0.2275 0.4825 0.0524013075204119
0.23 0.4825 0.0521130400171343
0.2325 0.4825 0.0518245835787857
0.235 0.4825 0.0515361679323683
0.2375 0.4825 0.0512480002367633
0.24 0.4825 0.0509602675756174
0.2425 0.4825 0.0506731391001106
0.245 0.4825 0.0503867678795194
0.2475 0.4825 0.0501012925073078
0.25 0.4825 0.0498168385020734
0.2525 0.4825 0.0495335195357554
0.255 0.4825 0.0492514385158232
0.2575 0.4825 0.0489706885435062
0.26 0.4825 0.0486913537662963
0.2625 0.4825 0.0484135101398241
0.265 0.4825 0.0481372261116496
0.2675 0.4825 0.0478625632374076
0.27 0.4825 0.0475895767380389
0.2725 0.4825 0.0473183160054278
0.275 0.4825 0.0470488250626125
0.2775 0.4825 0.0467811429837983
0.28 0.4825 0.0465153042786189
0.2825 0.4825 0.0462513392444512
0.285 0.4825 0.0459892742900594
0.2875 0.4825 0.0457291322334061
0.29 0.4825 0.0454709325760957
0.2925 0.4825 0.0452146917566163
0.295 0.4825 0.0449604233842796
0.2975 0.4825 0.0447081384555458
0.3 0.4825 0.0444578455542329
0.3025 0.4825 0.0442095510369487
0.305 0.4825 0.0439632592049501
0.3075 0.4825 0.043718972463513
0.31 0.4825 0.0434766914697927
0.3125 0.4825 0.043236415270067
0.315 0.4825 0.0429981414271708
0.3175 0.4825 0.0427618661388601
0.32 0.4825 0.0425275843477839
0.3225 0.4825 0.0422952898436813
0.325 0.4825 0.0420649753583749
0.3275 0.4825 0.0418366326540808
0.33 0.4825 0.0416102526055164
0.3325 0.4825 0.0413858252762553
0.335 0.4825 0.0411633399897301
0.3375 0.4825 0.0409427853952688
0.34 0.4825 0.0407241495295108
0.3425 0.4825 0.0405074198735264
0.345 0.4825 0.0402925834059411
0.3475 0.4825 0.0400796266523396
0.35 0.4825 0.0398685357312088
0.3525 0.4825 0.0396592963966559
0.355 0.4825 0.0394518940781272
0.3575 0.4825 0.039246313917327
0.36 0.4825 0.0390425408025335
0.3625 0.4825 0.0388405594004829
0.365 0.4825 0.0386403541859927
0.3675 0.4825 0.0384419094694716
0.37 0.4825 0.0382452094224622
0.3725 0.4825 0.0380502381013472
0.375 0.4825 0.0378569794693417
0.3775 0.4825 0.0376654174168906
0.38 0.4825 0.0374755357805718
0.3825 0.4825 0.0372873183606097
0.385 0.4825 0.0371007489370891
0.3875 0.4825 0.0369158112849573
0.39 0.4825 0.0367324891878959
0.3925 0.4825 0.0365507664511327
0.395 0.4825 0.0363706269132708
0.3975 0.4825 0.0361920544571953
0.4 0.4825 0.0360150330201198
0.4025 0.4825 0.0358395466028326
0.405 0.4825 0.0356655792781894
0.4075 0.4825 0.0354931151989093
0.41 0.4825 0.0353221386047164
0.4125 0.4825 0.0351526338288709
0.415 0.4825 0.0349845853041313
0.4175 0.4825 0.0348179775681841
0.42 0.4825 0.0346527952685796
0.4225 0.4825 0.0344890231672016
0.425 0.4825 0.0343266461443057
0.4275 0.4825 0.0341656492021554
0.43 0.4825 0.034006017468283
0.4325 0.4825 0.033847736198396
0.435 0.4825 0.0336907907789608
0.4375 0.4825 0.0335351667294779
0.44 0.4825 0.0333808497044765
0.4425 0.4825 0.0332278254952392
0.445 0.4825 0.0330760800312878
0.4475 0.4825 0.0329255993816321
0.45 0.4825 0.0327763697558091
0.4525 0.4825 0.0326283775047241
0.455 0.4825 0.0324816091213046
0.4575 0.4825 0.0323360512409864
0.46 0.4825 0.0321916906420345
0.4625 0.4825 0.0320485142457237
0.465 0.4825 0.0319065091163771
0.4675 0.4825 0.0317656624612766
0.47 0.4825 0.0316259616304638
0.4725 0.4825 0.03148739411642
0.475 0.4825 0.0313499475536583
0.4775 0.4825 0.0312136097182138
0.48 0.4825 0.031078368527053
0.4825 0.4825 0.0309442120374023
0.485 0.4825 0.0308111284460082
0.4875 0.4825 0.0306791060883247
0.49 0.4825 0.0305481334376453
0.4925 0.4825 0.030418199104178
0.495 0.4825 0.0302892918340702
0.4975 0.4825 0.0301614005083837
0.5 0.4825 0.030034514142034
0.0025 0.485 8.91660646714603e-06
0.005 0.485 1.02316535362645e-05
0.0075 0.485 1.17799322998596e-05
0.01 0.485 1.36023831660574e-05
0.0125 0.485 1.57475289825124e-05
0.015 0.485 1.82729070208e-05
0.0175 0.485 2.12467797083134e-05
0.02 0.485 2.47501793435193e-05
0.0225 0.485 2.88793531016412e-05
0.025 0.485 3.37486879067299e-05
0.0275 0.485 3.94942106258102e-05
0.03 0.485 4.62777780086249e-05
0.0325 0.485 5.42920933957831e-05
0.035 0.485 6.3766714056125e-05
0.0375 0.485 7.4975244750744e-05
0.04 0.485 8.82439504443457e-05
0.0425 0.485 0.000103962064664218
0.045 0.485 0.000122594120413009
0.0475 0.485 0.000144694688112581
0.05 0.485 0.000170925969688157
0.0525 0.485 0.000202078768722516
0.055 0.485 0.000239097431483955
0.0575 0.485 0.000283109428427159
0.06 0.485 0.000335460313280942
0.0625 0.485 0.000397754845262332
0.065 0.485 0.000471905070728658
0.0675 0.485 0.000560186105449892
0.07 0.485 0.000665300195893112
0.0725 0.485 0.000790449307441418
0.075 0.485 0.00093941590568678
0.0775 0.485 0.00111665065154395
0.08 0.485 0.00132736427833489
0.0825 0.485 0.00157761878816827
0.085 0.485 0.00187441011493932
0.0875 0.485 0.0022257304035391
0.09 0.485 0.00264059301548202
0.0925 0.485 0.00312899750938585
0.095 0.485 0.00370180583553176
0.0975 0.485 0.00437049620404414
0.1 0.485 0.00514675982443183
0.1025 0.485 0.00604191116812439
0.105 0.485 0.00706609819872781
0.1075 0.485 0.00822732795555933
0.11 0.485 0.00953036492373226
0.1125 0.485 0.0109756096063887
0.115 0.485 0.0125581111136603
0.1175 0.485 0.0142668940591738
0.12 0.485 0.01608477054731
0.1225 0.485 0.0179887541289272
0.125 0.485 0.0199510996429331
0.1275 0.485 0.0219408809400339
0.13 0.485 0.023925916808368
0.1325 0.485 0.0258747920878828
0.135 0.485 0.0277587126785202
0.1375 0.485 0.0295529794346377
0.14 0.485 0.0312379502528605
0.1425 0.485 0.0327994566325271
0.145 0.485 0.0342287260829866
0.1475 0.485 0.0355219188984356
0.15 0.485 0.036679412227705
0.1525 0.485 0.0377049606452073
0.155 0.485 0.0386048402169687
0.1575 0.485 0.039387052646792
0.16 0.485 0.0400606356006744
0.1625 0.485 0.0406350996615847
0.165 0.485 0.0411199935603111
0.1675 0.485 0.0415245873186535
0.17 0.485 0.0418576565844175
0.1725 0.485 0.0421273492134161
0.175 0.485 0.0423411156111896
0.1775 0.485 0.0425056863134455
0.18 0.485 0.0426270829158574
0.1825 0.485 0.0427106512144802
0.185 0.485 0.0427611079729674
0.1875 0.485 0.0427825949401393
0.19 0.485 0.0427787355538395
0.1925 0.485 0.0427526911976645
0.195 0.485 0.0427072149698223
0.1975 0.485 0.042644701733338
0.2 0.485 0.0425672337998202
0.2025 0.485 0.0424766220055434
0.205 0.485 0.0423744422115868
0.2075 0.485 0.0422620674341159
0.21 0.485 0.0421406959140406
0.2125 0.485 0.0420113754883616
0.215 0.485 0.041875024644308
0.2175 0.485 0.0417324506335415
0.22 0.485 0.0415843650056617
0.2225 0.485 0.0414313968939581
0.225 0.485 0.0412741043559369
0.2275 0.485 0.0411129840393977
0.23 0.485 0.0409484794135612
0.2325 0.485 0.0407809877750767
0.235 0.485 0.040610866211314
0.2375 0.485 0.0404384366784746
0.24 0.485 0.0402639903298338
0.2425 0.485 0.0400877912098009
0.245 0.485 0.0399100794122991
0.2475 0.485 0.0397310737870562
0.25 0.485 0.0395509742645277
0.2525 0.485 0.0393699638591272
0.255 0.485 0.0391882104010154
0.2575 0.485 0.0390058680386777
0.26 0.485 0.0388230785477347
0.2625 0.485 0.0386399724756862
0.265 0.485 0.0384566701474646
0.2675 0.485 0.0382732825526196
0.27 0.485 0.0380899121315545
0.2725 0.485 0.0379066534753963
0.275 0.485 0.0377235939517066
0.2775 0.485 0.0375408142662672
0.28 0.485 0.0373583889695288
0.2825 0.485 0.0371763869149398
0.285 0.485 0.0369948716752379
0.2875 0.485 0.0368139019218423
0.29 0.485 0.0366335317717
0.2925 0.485 0.0364538111052849
0.295 0.485 0.0362747858589126
0.2975 0.485 0.0360964982940739
0.3 0.485 0.0359189872461225
0.3025 0.485 0.035742288354333
0.305 0.485 0.0355664342750839
0.3075 0.485 0.0353914548796991
0.31 0.485 0.0352173774382959
0.3125 0.485 0.0350442267908304
0.315 0.485 0.0348720255063971
0.3175 0.485 0.0347007940317235
0.32 0.485 0.034530550829707
0.3225 0.485 0.0343613125087544
0.325 0.485 0.034193093943611
