"kD" "kA" "SR"
0.25 0.07 0.524668434111849
0.2525 0.07 0.524846893316526
0.255 0.07 0.525018880348499
0.2575 0.07 0.525184977171595
0.26 0.07 0.525345695340959
0.2625 0.07 0.52550148440604
0.265 0.07 0.525652739434632
0.2675 0.07 0.525799807725115
0.27 0.07 0.525942994774383
0.2725 0.07 0.526082569567426
0.275 0.07 0.526218769251974
0.2775 0.07 0.526351803258161
0.28 0.07 0.52648185691943
0.2825 0.07 0.52660909464687
0.285 0.07 0.526733662705136
0.2875 0.07 0.526855691634101
0.29 0.07 0.526975298356473
0.2925 0.07 0.527092588007959
0.295 0.07 0.527207655522965
0.2975 0.07 0.527320587005583
0.3 0.07 0.527431460912513
0.3025 0.07 0.527540349071737
0.305 0.07 0.527647317558137
0.3075 0.07 0.527752427444874
0.31 0.07 0.527855735447142
0.3125 0.07 0.527957294472948
0.315 0.07 0.528057154093795
0.3175 0.07 0.52815536094652
0.32 0.07 0.528251959076103
0.3225 0.07 0.528346990228029
0.325 0.07 0.528440494097579
0.3275 0.07 0.528532508542475
0.33 0.07 0.528623069764404
0.3325 0.07 0.528712212464145
0.335 0.07 0.528799969974386
0.3375 0.07 0.528886374373687
0.34 0.07 0.528971456584541
0.3425 0.07 0.52905524645806
0.345 0.07 0.529137772847397
0.3475 0.07 0.529219063671692
0.35 0.07 0.529299145972086
0.3525 0.07 0.529378045961029
0.355 0.07 0.52945578906599
0.3575 0.07 0.529532399968425
0.36 0.07 0.529607902638772
0.3625 0.07 0.529682320368074
0.365 0.07 0.529755675796754
0.3675 0.07 0.529827990940969
0.37 0.07 0.529899287216894
0.3725 0.07 0.529969585463227
0.375 0.07 0.530038905962172
0.3775 0.07 0.53010726845908
0.38 0.07 0.530174692180932
0.3825 0.07 0.530241195853796
0.385 0.07 0.530306797719373
0.3875 0.07 0.530371515550721
0.39 0.07 0.530435366667254
0.3925 0.07 0.530498367949065
0.395 0.07 0.530560535850637
0.3975 0.07 0.530621886413994
0.4 0.07 0.530682435281328
0.4025 0.07 0.530742197707132
0.405 0.07 0.530801188569883
0.4075 0.07 0.530859422383287
0.41 0.07 0.530916913307128
0.4125 0.07 0.530973675157718
0.415 0.07 0.531029721417987
0.4175 0.07 0.531085065247224
0.42 0.07 0.531139719490479
0.4225 0.07 0.531193696687649
0.425 0.07 0.531247009082254
0.4275 0.07 0.531299668629925
0.43 0.07 0.531351687006605
0.4325 0.07 0.531403075616474
0.435 0.07 0.531453845599628
0.4375 0.07 0.531504007839491
0.44 0.07 0.531553572969997
0.4425 0.07 0.53160255138253
0.445 0.07 0.531650953232649
0.4475 0.07 0.531698788446592
0.45 0.07 0.531746066727571
0.4525 0.07 0.53179279756187
0.455 0.07 0.531838990224747
0.4575 0.07 0.531884653786151
0.46 0.07 0.531929797116256
0.4625 0.07 0.531974428890829
0.465 0.07 0.532018557596422
0.4675 0.07 0.532062191535404
0.47 0.07 0.532105338830845
0.4725 0.07 0.532148007431237
0.475 0.07 0.532190205115082
0.4775 0.07 0.532231939495329
0.48 0.07 0.532273218023686
0.4825 0.07 0.532314047994792
0.485 0.07 0.532354436550269
0.4875 0.07 0.532394390682646
0.49 0.07 0.532433917239176
0.4925 0.07 0.532473022925524
0.495 0.07 0.532511714309359
0.4975 0.07 0.532549997823829
0.5 0.07 0.532587879770944
0.0025 0.0725 0.500000008164415
0.005 0.0725 0.500000016206787
0.0075 0.0725 0.500000024220184
0.01 0.0725 0.50000003231402
0.0125 0.0725 0.500000040618053
0.015 0.0725 0.500000049287329
0.0175 0.0725 0.5000000585083
0.02 0.0725 0.500000068506403
0.0225 0.0725 0.500000079555449
0.025 0.0725 0.500000091989264
0.0275 0.0725 0.500000106216144
0.03 0.0725 0.500000122736786
0.0325 0.0725 0.500000142166578
0.035 0.0725 0.500000165263307
0.0375 0.0725 0.500000192961632
0.04 0.0725 0.500000226415983
0.0425 0.0725 0.500000267054025
0.045 0.0725 0.500000316643274
0.0475 0.0725 0.500000377374215
0.05 0.0725 0.500000451964029
0.0525 0.0725 0.500000543786173
0.055 0.0725 0.500000657032325
0.0575 0.0725 0.500000796914959
0.06 0.0725 0.500000969920871
0.0625 0.0725 0.500001184128736
0.065 0.0725 0.500001449607098
0.0675 0.0725 0.500001778913512
0.07 0.0725 0.50000218772096
0.0725 0.0725 0.500002695604464
0.075 0.0725 0.500003327029489
0.0775 0.0725 0.500004112594568
0.08 0.0725 0.50000509059435
0.0825 0.0725 0.500006308986593
0.085 0.0725 0.500007827868392
0.0875 0.0725 0.500009722594352
0.09 0.0725 0.500012087703681
0.0925 0.0725 0.500015041865997
0.095 0.0725 0.500018734108784
0.0975 0.0725 0.50002335165498
0.1 0.0725 0.500029129779295
0.1025 0.0725 0.500036364188572
0.105 0.0725 0.500045426546326
0.1075 0.0725 0.500056783894596
0.11 0.0725 0.500071022874926
0.1125 0.0725 0.500088879807286
0.115 0.0725 0.5001112778355
0.1175 0.0725 0.50013937246138
0.12 0.0725 0.500174606817704
0.1225 0.0725 0.500218777891312
0.125 0.0725 0.500274114476521
0.1275 0.0725 0.500343366729908
0.13 0.0725 0.500429905550896
0.1325 0.0725 0.500537827293091
0.135 0.0725 0.500672055133463
0.1375 0.0725 0.500838422441501
0.14 0.0725 0.501043715576501
0.1425 0.0725 0.501295644149361
0.145 0.0725 0.50160269746381
0.1475 0.0725 0.501973839875138
0.15 0.0725 0.502418000613068
0.1525 0.0725 0.502943332437688
0.155 0.0725 0.50355625519463
0.1575 0.0725 0.504260366668095
0.16 0.0725 0.505055384010889
0.1625 0.0725 0.505936347432426
0.165 0.0725 0.506893333458136
0.1675 0.0725 0.507911853004855
0.17 0.0725 0.508973949137041
0.1725 0.0725 0.510059812259016
0.175 0.0725 0.511149582472772
0.1775 0.0725 0.512224978368906
0.18 0.0725 0.513270484064123
0.1825 0.0725 0.514273984940316
0.185 0.0725 0.515226891739875
0.1875 0.0725 0.516123883694443
0.19 0.0725 0.516962426817291
0.1925 0.0725 0.517742203288934
0.195 0.0725 0.518464548033148
0.1975 0.0725 0.519131948211742
0.2 0.0725 0.519747629761603
0.2025 0.0725 0.520315234331212
0.205 0.0725 0.520838578450561
0.2075 0.0725 0.52132148177489
0.21 0.0725 0.52176765025337
0.2125 0.0725 0.522180601203729
0.215 0.0725 0.522563619296862
0.2175 0.0725 0.522919734662408
0.22 0.0725 0.523251716358725
0.2225 0.0725 0.523562076163903
0.225 0.0725 0.52385307901157
0.2275 0.0725 0.524126757446106
0.23 0.0725 0.524384928258133
0.2325 0.0725 0.524629210037372
0.235 0.0725 0.524861040795478
0.2375 0.0725 0.525081695106964
0.24 0.0725 0.525292300424011
0.2425 0.0725 0.525493852365143
0.245 0.0725 0.525687228876637
0.2475 0.0725 0.525873203232373
0.25 0.0725 0.526052455882155
0.2525 0.0725 0.526225585187059
0.255 0.0725 0.526393117098119
0.2575 0.0725 0.526555513844787
0.26 0.0725 0.52671318170464
0.2625 0.0725 0.526866477927351
0.265 0.0725 0.527015716885178
0.2675 0.0725 0.527161175519874
0.27 0.0725 0.527303098152673
0.2725 0.0725 0.527441700720136
0.275 0.0725 0.527577174494451
0.2775 0.0725 0.527709689342501
0.28 0.0725 0.527839396573693
0.2825 0.0725 0.527966431422347
0.285 0.0725 0.528090915206354
0.2875 0.0725 0.528212957199988
0.29 0.0725 0.528332656255048
0.2925 0.0725 0.528450102201127
0.295 0.0725 0.528565377052566
0.2975 0.0725 0.528678556046758
0.3 0.0725 0.528789708535705
0.3025 0.0725 0.528898898750258
0.305 0.0725 0.529006186454233
0.3075 0.0725 0.529111627503496
0.31 0.0725 0.529215274323294
0.3125 0.0725 0.529317176315436
0.315 0.0725 0.529417380205423
0.3175 0.0725 0.52951593033832
0.32 0.0725 0.529612868930957
0.3225 0.0725 0.52970823628704
0.325 0.0725 0.529802070980806
0.3275 0.0725 0.52989441001406
0.33 0.0725 0.529985288950738
0.3325 0.0725 0.530074742032521
0.335 0.0725 0.530162802278496
0.3375 0.0725 0.530249501571405
0.34 0.0725 0.530334870732621
0.3425 0.0725 0.530418939587667
0.345 0.0725 0.530501737023788
0.3475 0.0725 0.530583291040857
0.35 0.0725 0.530663628796669
0.3525 0.0725 0.530742776647521
0.355 0.0725 0.530820760184813
0.3575 0.0725 0.530897604268273
0.36 0.0725 0.53097333305634
0.3625 0.0725 0.531047970034098
0.365 0.0725 0.531121538039136
0.3675 0.0725 0.5311940592856
0.37 0.0725 0.531265555386701
0.3725 0.0725 0.531336047375842
0.375 0.0725 0.53140555572657
0.3775 0.0725 0.53147410037145
0.38 0.0725 0.531541700719999
0.3825 0.0725 0.531608375675762
0.385 0.0725 0.531674143652616
0.3875 0.0725 0.531739022590358
0.39 0.0725 0.531803029969648
0.3925 0.0725 0.531866182826341
0.395 0.0725 0.531928497765258
0.3975 0.0725 0.531989990973429
0.4 0.0725 0.532050678232835
0.4025 0.0725 0.532110574932689
0.405 0.0725 0.532169696081263
0.4075 0.0725 0.532228056317299
0.41 0.0725 0.532285669921013
0.4125 0.0725 0.532342550824719
0.415 0.0725 0.532398712623078
0.4175 0.0725 0.532454168583005
0.42 0.0725 0.532508931653228
0.4225 0.0725 0.532563014473532
0.425 0.0725 0.532616429383689
0.4275 0.0725 0.532669188432082
0.43 0.0725 0.532721303384057
0.4325 0.0725 0.532772785729979
0.435 0.0725 0.532823646693043
0.4375 0.0725 0.532873897236808
0.44 0.0725 0.532923548072502
0.4425 0.0725 0.532972609666076
0.445 0.0725 0.533021092245037
0.4475 0.0725 0.53306900580506
0.45 0.0725 0.533116360116383
0.4525 0.0725 0.533163164729999
0.455 0.0725 0.533209428983651
0.4575 0.0725 0.533255162007641
0.46 0.0725 0.533300372730444
0.4625 0.0725 0.533345069884155
0.465 0.0725 0.533389262009762
0.4675 0.0725 0.533432957462253
0.47 0.0725 0.533476164415563
0.4725 0.0725 0.533518890867373
0.475 0.0725 0.533561144643751
0.4775 0.0725 0.533602933403662
0.48 0.0725 0.533644264643332
0.4825 0.0725 0.533685145700477
0.485 0.0725 0.533725583758413
0.4875 0.0725 0.53376558585003
0.49 0.0725 0.533805158861656
0.4925 0.0725 0.533844309536799
0.495 0.0725 0.533883044479777
0.4975 0.0725 0.533921370159246
0.5 0.0725 0.533959292911616
0.0025 0.075 0.500000008167355
0.005 0.075 0.500000016221134
0.0075 0.075 0.50000002426459
0.01 0.075 0.500000032419938
0.0125 0.075 0.500000040833175
0.015 0.075 0.500000049680075
0.0175 0.075 0.500000059173661
0.02 0.075 0.500000069573534
0.0225 0.075 0.500000081197502
0.025 0.075 0.500000094436114
0.0275 0.075 0.50000010977082
0.03 0.075 0.500000127796682
0.0325 0.075 0.500000149250788
0.035 0.075 0.500000175047838
0.0375 0.075 0.500000206324731
0.04 0.075 0.500000244496467
0.0425 0.075 0.500000291326288
0.045 0.075 0.500000349013744
0.0475 0.075 0.50000042030534
0.05 0.075 0.500000508633638
0.0525 0.075 0.50000061829228
0.055 0.075 0.500000754656329
0.0575 0.075 0.500000924459879
0.06 0.075 0.500001136146043
0.0625 0.075 0.500001400308505
0.065 0.075 0.500001730248944
0.0675 0.075 0.500002142681228
0.07 0.075 0.500002658621559
0.0725 0.075 0.500003304514365
0.075 0.075 0.500004113657179
0.0775 0.075 0.500005128004814
0.08 0.075 0.500006400454842
0.0825 0.075 0.500007997743791
0.085 0.075 0.5000100041182
0.0875 0.075 0.50001252598836
0.09 0.075 0.500015697827419
0.0925 0.075 0.500019689647017
0.095 0.075 0.500024716465413
0.0975 0.075 0.500031050288147
0.1 0.075 0.500039035247182
0.1025 0.075 0.500049106693927
0.105 0.075 0.500061815214145
0.1075 0.075 0.500077856723742
0.11 0.075 0.500098110001832
0.1125 0.075 0.500123683195979
0.115 0.075 0.500155970948461
0.1175 0.075 0.500196723763221
0.12 0.075 0.500248130933949
0.1225 0.075 0.500312917589252
0.125 0.075 0.500394454896492
0.1275 0.075 0.500496879813878
0.13 0.075 0.500625216512059
0.1325 0.075 0.500785485202674
0.135 0.075 0.50098477527905
0.1375 0.075 0.501231248595924
0.14 0.075 0.501534026743426
0.1425 0.075 0.501902906632723
0.145 0.075 0.502347847671617
0.1475 0.075 0.502878190066689
0.15 0.075 0.503501606877619
0.1525 0.075 0.504222867302403
0.155 0.075 0.505042586930266
0.1575 0.075 0.505956232455719
0.16 0.075 0.50695368348921
0.1625 0.075 0.508019583386889
0.165 0.075 0.509134524566878
0.1675 0.075 0.51027687008619
0.17 0.075 0.511424821740765
0.1725 0.075 0.512558298593756
0.175 0.075 0.513660300281856
0.1775 0.075 0.514717624532714
0.18 0.075 0.515720990553144
0.1825 0.075 0.516664727854148
0.185 0.075 0.517546216535516
0.1875 0.075 0.518365237061336
0.19 0.075 0.519123338064588
0.1925 0.075 0.519823282618594
0.195 0.075 0.520468597007578
0.1975 0.075 0.521063222942422
0.2 0.075 0.521611261951024
0.2025 0.075 0.52211679585813
0.205 0.075 0.522583766819653
0.2075 0.075 0.52301590211458
0.21 0.075 0.523416671460101
0.2125 0.075 0.523789267246667
0.215 0.075 0.52413660043068
0.2175 0.075 0.52446130674751
0.22 0.075 0.524765759412913
0.2225 0.075 0.525052085617792
0.225 0.075 0.525322184958059
0.2275 0.075 0.525577748545249
0.23 0.075 0.525820277972366
0.2325 0.075 0.526051103609878
0.235 0.075 0.52627140191455
0.2375 0.075 0.526482211575844
0.24 0.075 0.526684448420249
0.2425 0.075 0.52687891905737
0.245 0.075 0.527066333292715
0.2475 0.075 0.527247315357935
0.25 0.075 0.527422414024672
0.2525 0.075 0.527592111676442
0.255 0.075 0.527756832416562
0.2575 0.075 0.527916949290538
0.26 0.075 0.528072790699662
0.2625 0.075 0.528224646079595
0.265 0.075 0.528372770913911
0.2675 0.075 0.528517391148349
0.27 0.075 0.528658707066992
0.2725 0.075 0.528796896687075
0.275 0.075 0.528932118724579
0.2775 0.075 0.529064515178406
0.28 0.075 0.529194213576674
0.2825 0.075 0.529321328924658
0.285 0.075 0.529445965390108
0.2875 0.075 0.529568217758114
0.29 0.075 0.529688172684337
0.2925 0.075 0.529805909772409
0.295 0.075 0.529921502498401
0.2975 0.075 0.530035019002722
0.3 0.075 0.5301465227674
0.3025 0.075 0.530256073194576
0.305 0.075 0.530363726100066
0.3075 0.075 0.530469534134142
0.31 0.075 0.530573547140066
0.3125 0.075 0.530675812459573
0.315 0.075 0.530776375193207
0.3175 0.075 0.530875278422361
0.32 0.075 0.53097256339889
0.3225 0.075 0.531068269707323
0.325 0.075 0.53116243540397
0.3275 0.075 0.531255097136576
0.33 0.075 0.531346290247618
0.3325 0.075 0.531436048863868
0.335 0.075 0.531524405974425
0.3375 0.075 0.531611393499088
0.34 0.075 0.531697042348598
0.3425 0.075 0.531781382478096
0.345 0.075 0.531864442934832
0.3475 0.075 0.531946251901071
0.35 0.075 0.532026836732926
0.3525 0.075 0.532106223995751
0.355 0.075 0.532184439496593
0.3575 0.075 0.532261508314157
0.36 0.075 0.532337454826612
0.3625 0.075 0.532412302737535
0.365 0.075 0.532486075100247
0.3675 0.075 0.532558794340716
0.37 0.075 0.532630482279216
0.3725 0.075 0.532701160150863
0.375 0.075 0.532770848625142
0.3775 0.075 0.532839567824532
0.38 0.075 0.532907337342295
0.3825 0.075 0.532974176259505
0.385 0.075 0.533040103161371
0.3875 0.075 0.533105136152904
0.39 0.075 0.533169292873973
0.3925 0.075 0.533232590513778
0.395 0.075 0.53329504582479
0.3975 0.075 0.533356675136164
0.4 0.075 0.533417494366674
0.4025 0.075 0.533477519037177
0.405 0.075 0.533536764282634
0.4075 0.075 0.53359524486371
0.41 0.075 0.533652975177964
0.4125 0.075 0.533709969270656
0.415 0.075 0.533766240845175
0.4175 0.075 0.533821803273115
0.42 0.075 0.533876669604005
0.4225 0.075 0.533930852574708
0.425 0.075 0.533984364618507
0.4275 0.075 0.534037217873878
0.43 0.075 0.53408942419298
0.4325 0.075 0.534140995149854
0.435 0.075 0.534191942048348
0.4375 0.075 0.534242275929796
0.44 0.075 0.534292007580423
0.4425 0.075 0.534341147538524
0.445 0.075 0.5343897061014
0.4475 0.075 0.534437693332074
0.45 0.075 0.534485119065786
0.4525 0.075 0.534531992916278
0.455 0.075 0.534578324281883
0.4575 0.075 0.534624122351412
0.46 0.075 0.534669396109861
0.4625 0.075 0.534714154343928
0.465 0.075 0.534758405647366
0.4675 0.075 0.534802158426162
0.47 0.075 0.534845420903548
0.4725 0.075 0.534888201124873
0.475 0.075 0.534930506962303
0.4775 0.075 0.534972346119392
0.48 0.075 0.5350137261355
0.4825 0.075 0.535054654390085
0.485 0.075 0.53509513810686
0.4875 0.075 0.535135184357818
0.49 0.075 0.535174800067148
0.4925 0.075 0.535213992015018
0.495 0.075 0.535252766841256
0.4975 0.075 0.535291131048915
0.5 0.075 0.53532909100773
0.0025 0.0775 0.500000008170485
0.005 0.0775 0.500000016236423
0.0075 0.0775 0.500000024312017
0.01 0.0775 0.500000032533373
0.0125 0.0775 0.500000041064263
0.015 0.0775 0.500000050103358
0.0175 0.0775 0.500000059893306
0.02 0.0775 0.500000070732138
0.0225 0.0775 0.500000082987603
0.025 0.0775 0.5000000971152
0.0275 0.0775 0.500000113680871
0.03 0.0775 0.500000133389593
0.0325 0.0775 0.500000157121398
0.035 0.0775 0.500000185976816
0.0375 0.0775 0.500000221334215
0.04 0.0775 0.500000264922219
0.0425 0.0775 0.500000318911223
0.045 0.0775 0.50000038602913
0.0475 0.0775 0.500000469707804
0.05 0.0775 0.500000574268544
0.0525 0.0775 0.500000705157124
0.055 0.0775 0.50000086924185
0.0575 0.0775 0.50000107519181
0.06 0.0775 0.500001333957202
0.0625 0.0775 0.50000165937973
0.065 0.0775 0.500002068968763
0.0675 0.0775 0.500002584888955
0.07 0.0775 0.500003235217658
0.0725 0.0775 0.500004055546774
0.075 0.0775 0.500005091024432
0.0775 0.0775 0.500006398958402
0.08 0.0775 0.500008052137008
0.0825 0.0775 0.500010143066247
0.085 0.0775 0.500012789376395
0.0875 0.0775 0.500016140720193
0.09 0.0775 0.500020387571084
0.0925 0.0775 0.500025772437581
0.095 0.0775 0.500032604142352
0.0975 0.0775 0.500041275975509
0.1 0.0775 0.500052288722716
0.1025 0.0775 0.500066279789033
0.105 0.0775 0.500084059881292
0.1075 0.0775 0.50010665895653
0.11 0.0775 0.500135383353561
0.1125 0.0775 0.500171886129734
0.115 0.0775 0.500218252507084
0.1175 0.0775 0.500277101800989
0.12 0.0775 0.500351705968905
0.1225 0.0775 0.500446122558569
0.125 0.0775 0.500565335799213
0.1275 0.0775 0.500715393216242
0.13 0.0775 0.500903515867776
0.1325 0.0775 0.501138147918969
0.135 0.0775 0.501428896667692
0.1375 0.0775 0.501786300245598
0.14 0.0775 0.502221353168543
0.1425 0.0775 0.502744729644096
0.145 0.0775 0.503365683519892
0.1475 0.0775 0.504090681758745
0.15 0.0775 0.504921942244214
0.1525 0.0775 0.505856168140752
0.155 0.0775 0.506883841951816
0.1575 0.0775 0.507989394484865
0.16 0.0775 0.509152365873802
0.1625 0.0775 0.510349381121242
0.165 0.0775 0.511556503948181
0.1675 0.0775 0.512751441566712
0.17 0.0775 0.513915184358741
0.1725 0.0775 0.515032897357055
0.175 0.0775 0.516094108925678
0.1775 0.0775 0.517092381290261
0.18 0.0775 0.518024684232331
0.1825 0.0775 0.51889066063368
0.185 0.0775 0.519691912666192
0.1875 0.0775 0.520431379335471
0.19 0.0775 0.521112832588121
0.1925 0.0775 0.521740492056514
0.195 0.0775 0.522318744516088
0.1975 0.0775 0.522851948912963
0.2 0.0775 0.523344307660374
0.2025 0.0775 0.523799787189651
0.205 0.0775 0.524222073877155
0.2075 0.0775 0.524614554592965
0.21 0.0775 0.524980313841266
0.2125 0.0775 0.525322141665684
0.215 0.0775 0.525642548190534
0.2175 0.0775 0.525943781933164
0.22 0.0775 0.526227849940664
0.2225 0.0775 0.526496538457595
0.225 0.0775 0.526751433289084
0.2275 0.0775 0.526993939339513
0.23 0.0775 0.527225299022302
0.2325 0.0775 0.527446609380882
0.235 0.0775 0.527658837856687
0.2375 0.0775 0.527862836702142
0.24 0.0775 0.528059356075989
0.2425 0.0775 0.52824905588224
0.245 0.0775 0.528432516427706
0.2475 0.0775 0.528610247979922
0.25 0.0775 0.52878269930961
0.2525 0.0775 0.528950265301322
0.255 0.0775 0.529113293713456
0.2575 0.0775 0.529272091165362
0.26 0.0775 0.529426928424965
0.2625 0.0775 0.529578045065795
0.265 0.0775 0.529725653557554
0.2675 0.0775 0.529869942849546
0.27 0.0775 0.530011081501665
0.2725 0.0775 0.530149220413016
0.275 0.0775 0.530284495193893
0.2775 0.0775 0.530417028222681
0.28 0.0775 0.530546930425247
0.2825 0.0775 0.530674302810764
0.285 0.0775 0.530799237794355
0.2875 0.0775 0.530921820333815
0.29 0.0775 0.531042128904633
0.2925 0.0775 0.531160236334859
0.295 0.0775 0.531276210518829
0.2975 0.0775 0.531390115026501
0.3 0.0775 0.531502009623126
0.3025 0.0775 0.531611950712087
0.305 0.0775 0.531719991712109
0.3075 0.0775 0.53182618337856
0.31 0.0775 0.531930574077222
0.3125 0.0775 0.532033210017793
0.315 0.0775 0.532134135453314
0.3175 0.0775 0.532233392850837
0.32 0.0775 0.532331023037881
0.3225 0.0775 0.532427065328502
0.325 0.0775 0.532521557632267
0.3275 0.0775 0.532614536548865
0.33 0.0775 0.532706037450684
0.3325 0.0775 0.532796094555304
0.335 0.0775 0.53288474098952
0.3375 0.0775 0.53297200884628
0.34 0.0775 0.533057929235648
0.3425 0.0775 0.53314253233074
0.345 0.0775 0.533225847409427
0.3475 0.0775 0.533307902892425
0.35 0.0775 0.533388726378332
0.3525 0.0775 0.533468344676039
0.355 0.0775 0.533546783834872
0.3575 0.0775 0.533624069172792
0.36 0.0775 0.533700225302863
0.3625 0.0775 0.533775276158225
0.365 0.0775 0.533849245015731
0.3675 0.0775 0.533922154518376
0.37 0.0775 0.53399402669666
0.3725 0.0775 0.534064882988954
0.375 0.0775 0.534134744260986
0.3775 0.0775 0.534203630824477
0.38 0.0775 0.534271562455032
0.3825 0.0775 0.534338558409292
0.385 0.0775 0.534404637441429
0.3875 0.0775 0.534469817818999
0.39 0.0775 0.534534117338203
