"k" "w" "z"
0.4675 0.2425 2.81204553691989e-41
0.4675 0.24375 7.4035094229666e-42
0.4675 0.245 1.9494078714648e-42
0.4675 0.24625 5.13365200850779e-43
0.4675 0.2475 1.35212768235486e-43
0.4675 0.24875 3.56193177117258e-44
0.4675 0.25 9.38510761769458e-45
0.47 0.00125 1
0.47 0.0025 1
0.47 0.00375 1
0.47 0.005 1
0.47 0.00625 1
0.47 0.0075 1
0.47 0.00875 1
0.47 0.01 1
0.47 0.01125 1
0.47 0.0125 1
0.47 0.01375 1
0.47 0.015 1
0.47 0.01625 1
0.47 0.0175 1
0.47 0.01875 1
0.47 0.02 1
0.47 0.02125 1
0.47 0.0225 1
0.47 0.02375 1
0.47 0.025 1
0.47 0.02625 1
0.47 0.0275 1
0.47 0.02875 1
0.47 0.03 1
0.47 0.03125 1
0.47 0.0325 1
0.47 0.03375 1
0.47 0.035 1
0.47 0.03625 1
0.47 0.0375 1
0.47 0.03875 1
0.47 0.04 1
0.47 0.04125 1
0.47 0.0425 1
0.47 0.04375 1
0.47 0.045 1
0.47 0.04625 1
0.47 0.0475 1
0.47 0.04875 1
0.47 0.05 1
0.47 0.05125 1
0.47 0.0525 1
0.47 0.05375 1
0.47 0.055 1
0.47 0.05625 1
0.47 0.0575 1
0.47 0.05875 1
0.47 0.06 1
0.47 0.06125 1
0.47 0.0625 1
0.47 0.06375 1
0.47 0.065 1
0.47 0.06625 1
0.47 0.0675 1
0.47 0.06875 1
0.47 0.07 1
0.47 0.07125 1
0.47 0.0725 1
0.47 0.07375 1
0.47 0.075 1
0.47 0.07625 1
0.47 0.0775 1
0.47 0.07875 1
0.47 0.08 1
0.47 0.08125 1
0.47 0.0825 1
0.47 0.08375 1
0.47 0.085 1
0.47 0.08625 1
0.47 0.0875 1
0.47 0.08875 1
0.47 0.09 1
0.47 0.09125 1
0.47 0.0925 1
0.47 0.09375 1
0.47 0.095 1
0.47 0.09625 1
0.47 0.0975 1
0.47 0.09875 1
0.47 0.1 1
0.47 0.10125 1
0.47 0.1025 1
0.47 0.10375 1
0.47 0.105 1
0.47 0.10625 1
0.47 0.1075 1
0.47 0.10875 1
0.47 0.11 1
0.47 0.11125 1
0.47 0.1125 1
0.47 0.11375 1
0.47 0.115 1
0.47 0.11625 1
0.47 0.1175 1
0.47 0.11875 1
0.47 0.12 1
0.47 0.12125 1
0.47 0.1225 1
0.47 0.12375 1
0.47 0.125 1
0.47 0.12625 1
0.47 0.1275 1
0.47 0.12875 1
0.47 0.13 1
0.47 0.13125 1
0.47 0.1325 1
0.47 0.13375 0.999999999999998
0.47 0.135 0.999999999999991
0.47 0.13625 0.999999999999955
0.47 0.1375 0.999999999999778
0.47 0.13875 0.999999999998878
0.47 0.14 0.999999999994196
0.47 0.14125 0.999999999969185
0.47 0.1425 0.999999999831177
0.47 0.14375 0.999999999039518
0.47 0.145 0.999999994277325
0.47 0.14625 0.999999963884407
0.47 0.1475 0.999999754767357
0.47 0.14875 0.999998168062193
0.47 0.15 0.999984443980363
0.47 0.15125 0.999842144977424
0.47 0.1525 0.997932295523486
0.47 0.15375 0.963146271075418
0.47 0.155 0.610887979924449
0.47 0.15625 0.185892813521271
0.47 0.1575 0.0482792345070116
0.47 0.15875 0.0125845038346177
0.47 0.16 0.00331582060551475
0.47 0.16125 0.000878744783640897
0.47 0.1625 0.000233452946844838
0.47 0.16375 6.20684104596635e-05
0.47 0.165 1.65017828044464e-05
0.47 0.16625 4.38547754444673e-06
0.47 0.1675 1.16479645222634e-06
0.47 0.16875 3.09165713819641e-07
0.47 0.17 8.20013552781197e-08
0.47 0.17125 2.17334785197371e-08
0.47 0.1725 5.75587452795758e-09
0.47 0.17375 1.523230444478e-09
0.47 0.175 4.02802609115404e-10
0.47 0.17625 1.06436994607388e-10
0.47 0.1775 2.81040331010988e-11
0.47 0.17875 7.41520209067983e-12
0.47 0.18 1.95505328687407e-12
0.47 0.18125 5.15084793007248e-13
0.47 0.1825 1.3560848593861e-13
0.47 0.18375 3.56768655117809e-14
0.47 0.185 9.37955069756899e-15
0.47 0.18625 2.46420520997647e-15
0.47 0.1875 6.4695682111385e-16
0.47 0.18875 1.69738952607152e-16
0.47 0.19 4.45040823474752e-17
0.47 0.19125 1.16609707642848e-17
0.47 0.1925 3.05344845885811e-18
0.47 0.19375 7.99046606680989e-19
0.47 0.195 2.08970003189992e-19
0.47 0.19625 5.46173826746851e-20
0.47 0.1975 1.42665111803074e-20
0.47 0.19875 3.72434230191156e-21
0.47 0.2 9.71698086049876e-22
0.47 0.20125 2.53377575156289e-22
0.47 0.2025 6.60336468444538e-23
0.47 0.20375 1.71999808231728e-23
0.47 0.205 4.4777680752981e-24
0.47 0.20625 1.16512265940454e-24
0.47 0.2075 3.03014684388205e-25
0.47 0.20875 7.87668210022302e-26
0.47 0.21 2.04652147485036e-26
0.47 0.21125 5.3148187621553e-27
0.47 0.2125 1.37963971105614e-27
0.47 0.21375 3.57976062204416e-28
0.47 0.215 9.28451986600627e-29
0.47 0.21625 2.40706744438326e-29
0.47 0.2175 6.23801894580332e-30
0.47 0.21875 1.61599908206695e-30
0.47 0.22 4.18483156987409e-31
0.47 0.22125 1.08333772967328e-31
0.47 0.2225 2.80353137453687e-32
0.47 0.22375 7.25286161289848e-33
0.47 0.225 1.8757831463314e-33
0.47 0.22625 4.84989218692089e-34
0.47 0.2275 1.25361680059102e-34
0.47 0.22875 3.23957423573924e-35
0.47 0.23 8.36967765466353e-36
0.47 0.23125 2.16189473239078e-36
0.47 0.2325 5.58306681749168e-37
0.47 0.23375 1.44155473855518e-37
0.47 0.235 3.72149247712866e-38
0.47 0.23625 9.60591231269615e-39
0.47 0.2375 2.47915358424877e-39
0.47 0.23875 6.3976366797298e-40
0.47 0.24 1.65080255638491e-40
0.47 0.24125 4.2593008165884e-41
0.47 0.2425 1.09889811254233e-41
0.47 0.24375 2.83505114001054e-42
0.47 0.245 7.31403876450199e-43
0.47 0.24625 1.8869272482061e-43
0.47 0.2475 4.8681432837699e-44
0.47 0.24875 1.25600312905262e-44
0.47 0.25 3.24075539345617e-45
0.4725 0.00125 1
0.4725 0.0025 1
0.4725 0.00375 1
0.4725 0.005 1
0.4725 0.00625 1
0.4725 0.0075 1
0.4725 0.00875 1
0.4725 0.01 1
0.4725 0.01125 1
0.4725 0.0125 1
0.4725 0.01375 1
0.4725 0.015 1
0.4725 0.01625 1
0.4725 0.0175 1
0.4725 0.01875 1
0.4725 0.02 1
0.4725 0.02125 1
0.4725 0.0225 1
0.4725 0.02375 1
0.4725 0.025 1
0.4725 0.02625 1
0.4725 0.0275 1
0.4725 0.02875 1
0.4725 0.03 1
0.4725 0.03125 1
0.4725 0.0325 1
0.4725 0.03375 1
0.4725 0.035 1
0.4725 0.03625 1
0.4725 0.0375 1
0.4725 0.03875 1
0.4725 0.04 1
0.4725 0.04125 1
0.4725 0.0425 1
0.4725 0.04375 1
0.4725 0.045 1
0.4725 0.04625 1
0.4725 0.0475 1
0.4725 0.04875 1
0.4725 0.05 1
0.4725 0.05125 1
0.4725 0.0525 1
0.4725 0.05375 1
0.4725 0.055 1
0.4725 0.05625 1
0.4725 0.0575 1
0.4725 0.05875 1
0.4725 0.06 1
0.4725 0.06125 1
0.4725 0.0625 1
0.4725 0.06375 1
0.4725 0.065 1
0.4725 0.06625 1
0.4725 0.0675 1
0.4725 0.06875 1
0.4725 0.07 1
0.4725 0.07125 1
0.4725 0.0725 1
0.4725 0.07375 1
0.4725 0.075 1
0.4725 0.07625 1
0.4725 0.0775 1
0.4725 0.07875 1
0.4725 0.08 1
0.4725 0.08125 1
0.4725 0.0825 1
0.4725 0.08375 1
0.4725 0.085 1
0.4725 0.08625 1
0.4725 0.0875 1
0.4725 0.08875 1
0.4725 0.09 1
0.4725 0.09125 1
0.4725 0.0925 1
0.4725 0.09375 1
0.4725 0.095 1
0.4725 0.09625 1
0.4725 0.0975 1
0.4725 0.09875 1
0.4725 0.1 1
0.4725 0.10125 1
0.4725 0.1025 1
0.4725 0.10375 1
0.4725 0.105 1
0.4725 0.10625 1
0.4725 0.1075 1
0.4725 0.10875 1
0.4725 0.11 1
0.4725 0.11125 1
0.4725 0.1125 1
0.4725 0.11375 1
0.4725 0.115 1
0.4725 0.11625 1
0.4725 0.1175 1
0.4725 0.11875 1
0.4725 0.12 1
0.4725 0.12125 1
0.4725 0.1225 1
0.4725 0.12375 1
0.4725 0.125 1
0.4725 0.12625 1
0.4725 0.1275 1
0.4725 0.12875 1
0.4725 0.13 1
0.4725 0.13125 1
0.4725 0.1325 1
0.4725 0.13375 0.999999999999999
0.4725 0.135 0.999999999999993
0.4725 0.13625 0.999999999999966
0.4725 0.1375 0.999999999999832
0.4725 0.13875 0.999999999999152
0.4725 0.14 0.999999999995634
0.4725 0.14125 0.99999999997693
0.4725 0.1425 0.999999999874316
0.4725 0.14375 0.999999999289702
0.4725 0.145 0.999999995801806
0.4725 0.14625 0.999999973764905
0.4725 0.1475 0.999999824038627
0.4725 0.14875 0.999998706126143
0.4725 0.15 0.999989239744538
0.4725 0.15125 0.999893877692042
0.4725 0.1525 0.998663480671108
0.4725 0.15375 0.976772401954528
0.4725 0.155 0.692437135209492
0.4725 0.15625 0.222822068300949
0.4725 0.1575 0.0572675352324193
0.4725 0.15875 0.014699703396292
0.4725 0.16 0.00381765348426532
0.4725 0.16125 0.000997923943357835
0.4725 0.1625 0.000261567771862274
0.4725 0.16375 6.86178048743895e-05
0.4725 0.165 1.79998722345613e-05
0.4725 0.16625 4.71955792446886e-06
0.4725 0.1675 1.23664766607105e-06
0.4725 0.16875 3.23787924493694e-07
0.4725 0.17 8.47078402122533e-08
0.4725 0.17125 2.21423531008991e-08
0.4725 0.1725 5.7830334351015e-09
0.4725 0.17375 1.50909701434362e-09
0.4725 0.175 3.9346653962333e-10
0.4725 0.17625 1.02501095002397e-10
0.4725 0.1775 2.66796983231671e-11
0.4725 0.17875 6.93852636044228e-12
0.4725 0.18 1.80297662012979e-12
0.4725 0.18125 4.68114807197591e-13
0.4725 0.1825 1.21438735347025e-13
0.4725 0.18375 3.1478063019554e-14
0.4725 0.185 8.15282589462469e-15
0.4725 0.18625 2.10989757679325e-15
0.4725 0.1875 5.45596249357866e-16
0.4725 0.18875 1.40974982456011e-16
0.4725 0.19 3.63979874275054e-17
0.4725 0.19125 9.39034217671987e-18
0.4725 0.1925 2.42079694989097e-18
0.4725 0.19375 6.23609139892229e-19
0.4725 0.195 1.60527002706074e-19
0.4725 0.19625 4.12923576833264e-20
0.4725 0.1975 1.06140652304972e-20
0.4725 0.19875 2.72639594548891e-21
0.4725 0.2 6.99835399818793e-22
0.4725 0.20125 1.79517783633209e-22
0.4725 0.2025 4.60180819852784e-23
0.4725 0.20375 1.17886472685027e-23
0.4725 0.205 3.01799768820323e-24
0.4725 0.20625 7.72144237973802e-25
0.4725 0.2075 1.97427565491145e-25
0.4725 0.20875 5.04489669252455e-26
0.4725 0.21 1.28836018207812e-26
0.4725 0.21125 3.28827649377572e-27
0.4725 0.2125 8.38785582308304e-28
0.4725 0.21375 2.13840937790271e-28
0.4725 0.215 5.44871095590782e-29
0.4725 0.21625 1.38760408814306e-29
0.4725 0.2175 3.53193092476632e-30
0.4725 0.21875 8.9854473935731e-31
0.4725 0.22 2.28483174595686e-31
0.4725 0.22125 5.807135952192e-32
0.4725 0.2225 1.47526265367926e-32
0.4725 0.22375 3.74612895050407e-33
0.4725 0.225 9.50842642654769e-34
0.4725 0.22625 2.41242469878885e-34
0.4725 0.2275 6.11821602177698e-35
0.4725 0.22875 1.55106005207464e-35
0.4725 0.23 3.93072016902121e-36
0.4725 0.23125 9.95777708042734e-37
0.4725 0.2325 2.52177645559976e-37
0.4725 0.23375 6.3842803172229e-38
0.4725 0.235 1.61579349796642e-38
0.4725 0.23625 4.08823443416995e-39
0.4725 0.2375 1.03411620836992e-39
0.4725 0.23875 2.61513563187143e-40
0.4725 0.24 6.61177742427753e-41
0.4725 0.24125 1.6712803024927e-41
0.4725 0.2425 4.22372339280844e-42
0.4725 0.24375 1.06724691088325e-42
0.4725 0.245 2.6962855356904e-43
0.4725 0.24625 6.81093582236635e-44
0.4725 0.2475 1.72026810019086e-44
0.4725 0.24875 4.34452756356971e-45
0.4725 0.25 1.09712169294976e-45
0.475 0.00125 1
0.475 0.0025 1
0.475 0.00375 1
0.475 0.005 1
0.475 0.00625 1
0.475 0.0075 1
0.475 0.00875 1
0.475 0.01 1
0.475 0.01125 1
0.475 0.0125 1
0.475 0.01375 1
0.475 0.015 1
0.475 0.01625 1
0.475 0.0175 1
0.475 0.01875 1
0.475 0.02 1
0.475 0.02125 1
0.475 0.0225 1
0.475 0.02375 1
0.475 0.025 1
0.475 0.02625 1
0.475 0.0275 1
0.475 0.02875 1
0.475 0.03 1
0.475 0.03125 1
0.475 0.0325 1
0.475 0.03375 1
0.475 0.035 1
0.475 0.03625 1
0.475 0.0375 1
0.475 0.03875 1
0.475 0.04 1
0.475 0.04125 1
0.475 0.0425 1
0.475 0.04375 1
0.475 0.045 1
0.475 0.04625 1
0.475 0.0475 1
0.475 0.04875 1
0.475 0.05 1
0.475 0.05125 1
0.475 0.0525 1
0.475 0.05375 1
0.475 0.055 1
0.475 0.05625 1
0.475 0.0575 1
0.475 0.05875 1
0.475 0.06 1
0.475 0.06125 1
0.475 0.0625 1
0.475 0.06375 1
0.475 0.065 1
0.475 0.06625 1
0.475 0.0675 1
0.475 0.06875 1
0.475 0.07 1
0.475 0.07125 1
0.475 0.0725 1
0.475 0.07375 1
0.475 0.075 1
0.475 0.07625 1
0.475 0.0775 1
0.475 0.07875 1
0.475 0.08 1
0.475 0.08125 1
0.475 0.0825 1
0.475 0.08375 1
0.475 0.085 1
0.475 0.08625 1
0.475 0.0875 1
0.475 0.08875 1
0.475 0.09 1
0.475 0.09125 1
0.475 0.0925 1
0.475 0.09375 1
0.475 0.095 1
0.475 0.09625 1
0.475 0.0975 1
0.475 0.09875 1
0.475 0.1 1
0.475 0.10125 1
0.475 0.1025 1
0.475 0.10375 1
0.475 0.105 1
0.475 0.10625 1
0.475 0.1075 1
0.475 0.10875 1
0.475 0.11 1
0.475 0.11125 1
0.475 0.1125 1
0.475 0.11375 1
0.475 0.115 1
0.475 0.11625 1
0.475 0.1175 1
0.475 0.11875 1
0.475 0.12 1
0.475 0.12125 1
0.475 0.1225 1
0.475 0.12375 1
0.475 0.125 1
0.475 0.12625 1
0.475 0.1275 1
0.475 0.12875 1
0.475 0.13 1
0.475 0.13125 1
0.475 0.1325 1
0.475 0.13375 0.999999999999999
0.475 0.135 0.999999999999995
0.475 0.13625 0.999999999999974
0.475 0.1375 0.999999999999872
0.475 0.13875 0.999999999999357
0.475 0.14 0.999999999996703
0.475 0.14125 0.999999999982658
0.475 0.1425 0.999999999906034
0.475 0.14375 0.999999999472373
0.475 0.145 0.999999996905612
0.475 0.14625 0.999999980845611
0.475 0.1475 0.99999987304399
0.475 0.14875 0.999999080514634
0.475 0.15 0.999992504311705
0.475 0.15125 0.999928055901337
0.475 0.1525 0.999127546315946
0.475 0.15375 0.985372033320091
0.475 0.155 0.768575893257533
0.475 0.15625 0.266901406385741
0.475 0.1575 0.0680598864728122
0.475 0.15875 0.0171993400383505
0.475 0.16 0.00440163499985507
0.475 0.16125 0.00113465030537591
0.475 0.1625 0.000293382897650566
0.475 0.16375 7.59295953424082e-05
0.475 0.165 1.96498926424854e-05
0.475 0.16625 5.08255294936564e-06
0.475 0.1675 1.31365429378198e-06
0.475 0.16875 3.39242964819676e-07
0.475 0.17 8.75280664665137e-08
0.475 0.17125 2.25620305101524e-08
0.475 0.1725 5.81028057883957e-09
0.475 0.17375 1.49486240060955e-09
0.475 0.175 3.84228570559889e-10
0.475 0.17625 9.86649294344713e-11
0.475 0.1775 2.53117345329271e-11
0.475 0.17875 6.48737113896969e-12
0.475 0.18 1.66113730219288e-12
0.475 0.18125 4.2494701618339e-13
0.475 0.1825 1.08607361584768e-13
0.475 0.18375 2.77320466857821e-14
0.475 0.185 7.07466498225873e-15
0.475 0.18625 1.80316051992493e-15
0.475 0.1875 4.5916718035996e-16
0.475 0.18875 1.16820408623747e-16
0.475 0.19 2.96948843334566e-17
0.475 0.19125 7.54159644488794e-18
0.475 0.1925 1.91367185402096e-18
0.475 0.19375 4.85174607821883e-19
0.475 0.195 1.22902027067155e-19
0.475 0.19625 3.1106738495858e-20
0.475 0.1975 7.8666260909181e-21
0.475 0.19875 1.98776650866706e-21
0.475 0.2 5.01867854468511e-22
0.475 0.20125 1.26609106077287e-22
0.475 0.2025 3.19151248438689e-23
0.475 0.20375 8.03875456469926e-24
0.475 0.205 2.02323471335539e-24
0.475 0.20625 5.0883126713009e-25
0.475 0.2075 1.27872210116203e-25
0.475 0.20875 3.21113329350588e-26
0.475 0.21 8.05796334086709e-27
0.475 0.21125 2.02060830541969e-27
0.475 0.2125 5.06330471126446e-28
0.475 0.21375 1.2679039683792e-28
0.475 0.215 3.17281244128978e-29
0.475 0.21625 7.93439192233487e-30
0.475 0.2175 1.98289478745912e-30
0.475 0.21875 4.95231345417349e-31
0.475 0.22 1.23607484022417e-31
0.475 0.22125 3.08329762183496e-32
0.475 0.2225 7.68645556697176e-33
0.475 0.22375 1.91506199445318e-33
0.475 0.225 4.76860939807593e-34
0.475 0.22625 1.18674965635172e-34
0.475 0.2275 2.95182963753679e-35
0.475 0.22875 7.33828773452182e-36
0.475 0.23 1.82337512741798e-36
0.475 0.23125 4.52836927038787e-37
0.475 0.2325 1.12408446460713e-37
0.475 0.23375 2.78903685669382e-38
0.475 0.235 6.91695200744632e-39
0.475 0.23625 1.71469779352875e-39
0.475 0.2375 4.24893378320825e-40
0.475 0.23875 1.05244456160703e-40
0.475 0.24 2.60587059166475e-41
0.475 0.24125 6.44983179521599e-42
0.475 0.2425 1.59585546586953e-42
0.475 0.24375 3.94726386237991e-43
0.475 0.245 9.76032172130823e-44
0.475 0.24625 2.41271228666823e-44
0.475 0.2475 5.96250211941121e-45
0.475 0.24875 1.47313134051202e-45
0.475 0.25 3.63875431789898e-46
0.4775 0.00125 1
0.4775 0.0025 1
0.4775 0.00375 1
0.4775 0.005 1
0.4775 0.00625 1
0.4775 0.0075 1
0.4775 0.00875 1
0.4775 0.01 1
0.4775 0.01125 1
0.4775 0.0125 1
0.4775 0.01375 1
0.4775 0.015 1
0.4775 0.01625 1
0.4775 0.0175 1
0.4775 0.01875 1
0.4775 0.02 1
0.4775 0.02125 1
0.4775 0.0225 1
0.4775 0.02375 1
0.4775 0.025 1
0.4775 0.02625 1
0.4775 0.0275 1
0.4775 0.02875 1
0.4775 0.03 1
0.4775 0.03125 1
0.4775 0.0325 1
0.4775 0.03375 1
0.4775 0.035 1
0.4775 0.03625 1
0.4775 0.0375 1
0.4775 0.03875 1
0.4775 0.04 1
0.4775 0.04125 1
0.4775 0.0425 1
0.4775 0.04375 1
0.4775 0.045 1
0.4775 0.04625 1
0.4775 0.0475 1
0.4775 0.04875 1
0.4775 0.05 1
0.4775 0.05125 1
0.4775 0.0525 1
0.4775 0.05375 1
0.4775 0.055 1
0.4775 0.05625 1
0.4775 0.0575 1
0.4775 0.05875 1
0.4775 0.06 1
0.4775 0.06125 1
0.4775 0.0625 1
0.4775 0.06375 1
0.4775 0.065 1
0.4775 0.06625 1
0.4775 0.0675 1
0.4775 0.06875 1
0.4775 0.07 1
0.4775 0.07125 1
0.4775 0.0725 1
0.4775 0.07375 1
0.4775 0.075 1
0.4775 0.07625 1
0.4775 0.0775 1
0.4775 0.07875 1
0.4775 0.08 1
0.4775 0.08125 1
0.4775 0.0825 1
0.4775 0.08375 1
0.4775 0.085 1
0.4775 0.08625 1
0.4775 0.0875 1
0.4775 0.08875 1
0.4775 0.09 1
0.4775 0.09125 1
0.4775 0.0925 1
0.4775 0.09375 1
0.4775 0.095 1
0.4775 0.09625 1
0.4775 0.0975 1
0.4775 0.09875 1
0.4775 0.1 1
0.4775 0.10125 1
0.4775 0.1025 1
0.4775 0.10375 1
0.4775 0.105 1
0.4775 0.10625 1
0.4775 0.1075 1
0.4775 0.10875 1
0.4775 0.11 1
0.4775 0.11125 1
0.4775 0.1125 1
0.4775 0.11375 1
0.4775 0.115 1
0.4775 0.11625 1
0.4775 0.1175 1
0.4775 0.11875 1
0.4775 0.12 1
0.4775 0.12125 1
0.4775 0.1225 1
0.4775 0.12375 1
0.4775 0.125 1
0.4775 0.12625 1
0.4775 0.1275 1
0.4775 0.12875 1
0.4775 0.13 1
0.4775 0.13125 1
0.4775 0.1325 1
0.4775 0.13375 0.999999999999999
0.4775 0.135 0.999999999999996
0.4775 0.13625 0.99999999999998
0.4775 0.1375 0.999999999999902
0.4775 0.13875 0.999999999999511
0.4775 0.14 0.9999999999975
0.4775 0.14125 0.999999999986911
0.4775 0.1425 0.999999999929454
0.4775 0.14375 0.999999999606354
0.4775 0.145 0.999999997708662
0.4775 0.14625 0.999999985946066
0.4775 0.1475 0.99999990790793
0.4775 0.14875 0.999999342658963
0.4775 0.15 0.999994742683987
0.4775 0.15125 0.999950830973307
0.4775 0.1525 0.999424942736325
0.4775 0.15375 0.990749718081204
0.4775 0.155 0.834208274662739
0.4775 0.15625 0.319045070248581
0.4775 0.1575 0.0810413530532948
0.4775 0.15875 0.0201589109381355
0.4775 0.16 0.00508226503750889
0.4775 0.16125 0.00129171232315821
0.4775 0.1625 0.000329426245386883
0.4775 0.16375 8.41006553687357e-05
0.4775 0.165 2.14688224216136e-05
0.4775 0.16625 5.47725473904217e-06
0.4775 0.1675 1.3962360004229e-06
0.4775 0.16875 3.5558592712867e-07
0.4775 0.17 9.04677857809315e-08
0.4775 0.17125 2.29928758274081e-08
0.4775 0.1725 5.83761380339989e-09
0.4775 0.17375 1.48052785204774e-09
0.4775 0.175 3.7509002607924e-10
0.4775 0.17625 9.49275008335528e-11
0.4775 0.1775 2.39986563970897e-11
0.4775 0.17875 6.06068209146017e-12
0.4775 0.18 1.52896501482311e-12
0.4775 0.18125 3.85316094133895e-13
0.4775 0.1825 9.70024363394365e-14
0.4775 0.18375 2.43947605514035e-14
0.4775 0.185 6.12860453614681e-15
0.4775 0.18625 1.53808591916815e-15
0.4775 0.1875 3.85617305926924e-16
0.4775 0.18875 9.65811634691607e-17
0.4775 0.19 2.41652629522944e-17
0.4775 0.19125 6.04027998231651e-18
0.4775 0.1925 1.50831633921753e-18
0.4775 0.19375 3.76271289710433e-19
0.4775 0.195 9.37748881708292e-20
0.4775 0.19625 2.33481506154711e-20
0.4775 0.1975 5.80767884019506e-21
0.4775 0.19875 1.44324703232718e-21
0.4775 0.2 3.58319639690507e-22
0.4775 0.20125 8.88784307882518e-23
0.4775 0.2025 2.20253095378573e-23
0.4775 0.20375 5.45320312374613e-24
0.4775 0.205 1.34893045664648e-24
0.4775 0.20625 3.33380337678047e-25
0.4775 0.2075 8.23203731695378e-26
0.4775 0.20875 2.03093527397172e-26
0.4775 0.21 5.00623005691738e-27
0.4775 0.21125 1.23298032306924e-27
0.4775 0.2125 3.03414864003654e-28
0.4775 0.21375 7.46032516342305e-29
0.4775 0.215 1.83283674563819e-29
0.4775 0.21625 4.4992481713772e-30
0.4775 0.2175 1.10359916876621e-30
0.4775 0.21875 2.70485031687228e-31
0.4775 0.22 6.6243133410597e-32
0.4775 0.22125 1.62109943747047e-32
0.4775 0.2225 3.96419581429097e-33
0.4775 0.22375 9.68685492385742e-34
0.4775 0.225 2.36536651597725e-34
0.4775 0.22625 5.77175446134673e-35
0.4775 0.2275 1.40739793167257e-35
0.4775 0.22875 3.42950656147141e-36
0.4775 0.23 8.35137822150483e-37
0.4775 0.23125 2.03236953524668e-37
0.4775 0.2325 4.94278297637757e-38
0.4775 0.23375 1.20135454063644e-38
0.4775 0.235 2.91815386912816e-39
0.4775 0.23625 7.08417354531237e-40
0.4775 0.2375 1.71878276434287e-40
0.4775 0.23875 4.16783466033263e-41
0.4775 0.24 1.01010073025233e-41
0.4775 0.24125 2.44675641438412e-42
0.4775 0.2425 5.92373865676536e-43
0.4775 0.24375 1.43346643207328e-43
0.4775 0.245 3.46715413899526e-44
0.4775 0.24625 8.38224563299127e-45
0.4775 0.2475 2.02561536144122e-45
0.4775 0.24875 4.89295054728021e-46
0.4775 0.25 1.18143525702875e-46
0.48 0.00125 1
0.48 0.0025 1
0.48 0.00375 1
0.48 0.005 1
0.48 0.00625 1
0.48 0.0075 1
0.48 0.00875 1
0.48 0.01 1
0.48 0.01125 1
0.48 0.0125 1
0.48 0.01375 1
0.48 0.015 1
0.48 0.01625 1
0.48 0.0175 1
0.48 0.01875 1
0.48 0.02 1
0.48 0.02125 1
0.48 0.0225 1
0.48 0.02375 1
0.48 0.025 1
0.48 0.02625 1
0.48 0.0275 1
0.48 0.02875 1
0.48 0.03 1
0.48 0.03125 1
0.48 0.0325 1
0.48 0.03375 1
0.48 0.035 1
0.48 0.03625 1
0.48 0.0375 1
0.48 0.03875 1
0.48 0.04 1
0.48 0.04125 1
0.48 0.0425 1
0.48 0.04375 1
0.48 0.045 1
0.48 0.04625 1
0.48 0.0475 1
0.48 0.04875 1
0.48 0.05 1
0.48 0.05125 1
0.48 0.0525 1
0.48 0.05375 1
0.48 0.055 1
0.48 0.05625 1
0.48 0.0575 1
0.48 0.05875 1
0.48 0.06 1
0.48 0.06125 1
0.48 0.0625 1
0.48 0.06375 1
0.48 0.065 1
0.48 0.06625 1
0.48 0.0675 1
0.48 0.06875 1
0.48 0.07 1
0.48 0.07125 1
0.48 0.0725 1
0.48 0.07375 1
0.48 0.075 1
0.48 0.07625 1
0.48 0.0775 1
0.48 0.07875 1
0.48 0.08 1
0.48 0.08125 1
0.48 0.0825 1
0.48 0.08375 1
0.48 0.085 1
0.48 0.08625 1
0.48 0.0875 1
0.48 0.08875 1
0.48 0.09 1
0.48 0.09125 1
0.48 0.0925 1
0.48 0.09375 1
0.48 0.095 1
0.48 0.09625 1
0.48 0.0975 1
0.48 0.09875 1
0.48 0.1 1
0.48 0.10125 1
0.48 0.1025 1
0.48 0.10375 1
0.48 0.105 1
0.48 0.10625 1
0.48 0.1075 1
0.48 0.10875 1
0.48 0.11 1
0.48 0.11125 1
0.48 0.1125 1
0.48 0.11375 1
0.48 0.115 1
0.48 0.11625 1
0.48 0.1175 1
0.48 0.11875 1
0.48 0.12 1
0.48 0.12125 1
0.48 0.1225 1
0.48 0.12375 1
0.48 0.125 1
0.48 0.12625 1
0.48 0.1275 1
0.48 0.12875 1
0.48 0.13 1
0.48 0.13125 1
0.48 0.1325 1
0.48 0.13375 0.999999999999999
0.48 0.135 0.999999999999997
0.48 0.13625 0.999999999999985
0.48 0.1375 0.999999999999925
0.48 0.13875 0.999999999999626
0.48 0.14 0.999999999998097
0.48 0.14125 0.999999999990082
0.48 0.1425 0.999999999946821
0.48 0.14375 0.999999999705057
0.48 0.145 0.999999998295643
0.48 0.14625 0.99999998963857
0.48 0.1475 0.999999932847364
0.48 0.14875 0.999999527333624
0.48 0.15 0.999996288203131
0.48 0.15125 0.999966133581409
0.48 0.1525 0.999617381294142
0.48 0.15375 0.994108865229201
0.48 0.155 0.886309536846665
0.48 0.15625 0.379862034286894
0.48 0.1575 0.0966802392990528
0.48 0.15875 0.0236699224407106
0.48 0.16 0.00587680055011335
0.48 0.16125 0.00147237493086458
0.48 0.1625 0.000370306896549189
0.48 0.16375 9.32411887252541e-05
0.48 0.165 2.34757097222687e-05
0.48 0.16625 5.90675239423293e-06
0.48 0.1675 1.48485056586072e-06
0.48 0.16875 3.72876042372063e-07
0.48 0.17 9.35330891245692e-08
0.48 0.17125 2.3435269309364e-08
0.48 0.1725 5.86503089940838e-09
0.48 0.17375 1.46609469184884e-09
